model,score_column,thesis,edge_floor_cents,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_mean_ask,current_all_p75_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_all_entry_fee_cents,current_all_ask_cost_cents,current_all_entry_cost_cents,current_all_gross_pnl_cents,current_all_net_pnl_cents,current_all_gross_roi_on_ask,current_all_net_roi_on_cost,current_all_net_edge_per_selected_cents,current_all_net_edge_per_base_market_cents,current_all_fee_aware_break_even_accuracy,current_all_accuracy_minus_break_even,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_mean_ask,current_train_p75_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_train_entry_fee_cents,current_train_ask_cost_cents,current_train_entry_cost_cents,current_train_gross_pnl_cents,current_train_net_pnl_cents,current_train_gross_roi_on_ask,current_train_net_roi_on_cost,current_train_net_edge_per_selected_cents,current_train_net_edge_per_base_market_cents,current_train_fee_aware_break_even_accuracy,current_train_accuracy_minus_break_even,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_mean_ask,current_validation_p75_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_validation_entry_fee_cents,current_validation_ask_cost_cents,current_validation_entry_cost_cents,current_validation_gross_pnl_cents,current_validation_net_pnl_cents,current_validation_gross_roi_on_ask,current_validation_net_roi_on_cost,current_validation_net_edge_per_selected_cents,current_validation_net_edge_per_base_market_cents,current_validation_fee_aware_break_even_accuracy,current_validation_accuracy_minus_break_even,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_mean_ask,current_holdout_p75_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,current_holdout_entry_fee_cents,current_holdout_ask_cost_cents,current_holdout_entry_cost_cents,current_holdout_gross_pnl_cents,current_holdout_net_pnl_cents,current_holdout_gross_roi_on_ask,current_holdout_net_roi_on_cost,current_holdout_net_edge_per_selected_cents,current_holdout_net_edge_per_base_market_cents,current_holdout_fee_aware_break_even_accuracy,current_holdout_accuracy_minus_break_even,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_mean_ask,v21_all_p75_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_all_entry_fee_cents,v21_all_ask_cost_cents,v21_all_entry_cost_cents,v21_all_gross_pnl_cents,v21_all_net_pnl_cents,v21_all_gross_roi_on_ask,v21_all_net_roi_on_cost,v21_all_net_edge_per_selected_cents,v21_all_net_edge_per_base_market_cents,v21_all_fee_aware_break_even_accuracy,v21_all_accuracy_minus_break_even,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_mean_ask,v21_train_p75_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_train_entry_fee_cents,v21_train_ask_cost_cents,v21_train_entry_cost_cents,v21_train_gross_pnl_cents,v21_train_net_pnl_cents,v21_train_gross_roi_on_ask,v21_train_net_roi_on_cost,v21_train_net_edge_per_selected_cents,v21_train_net_edge_per_base_market_cents,v21_train_fee_aware_break_even_accuracy,v21_train_accuracy_minus_break_even,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_mean_ask,v21_validation_p75_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_validation_entry_fee_cents,v21_validation_ask_cost_cents,v21_validation_entry_cost_cents,v21_validation_gross_pnl_cents,v21_validation_net_pnl_cents,v21_validation_gross_roi_on_ask,v21_validation_net_roi_on_cost,v21_validation_net_edge_per_selected_cents,v21_validation_net_edge_per_base_market_cents,v21_validation_fee_aware_break_even_accuracy,v21_validation_accuracy_minus_break_even,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_mean_ask,v21_holdout_p75_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close,v21_holdout_entry_fee_cents,v21_holdout_ask_cost_cents,v21_holdout_entry_cost_cents,v21_holdout_gross_pnl_cents,v21_holdout_net_pnl_cents,v21_holdout_gross_roi_on_ask,v21_holdout_net_roi_on_cost,v21_holdout_net_edge_per_selected_cents,v21_holdout_net_edge_per_base_market_cents,v21_holdout_fee_aware_break_even_accuracy,v21_holdout_accuracy_minus_break_even,combined_train_net_pnl_cents,combined_all_net_pnl_cents,min_train_coverage,min_oos_coverage,min_all_coverage,strict_80_oos_coverage_pass,loose_75_oos_coverage_pass,both_oos_positive,both_all_positive,train_selected
logit_book_hazard_mean,blend_logit_book_hazard_mean,geometric/logit pooling of book and hazard,0.0,295,55,42,13,0.7636363636363637,0.1864406779661017,0.6365163381083228,83.0,75.85454545454546,91.0,1,0,385.82,82.0,4172.0,4254.0,28.0,-54.0,0.006711409395973154,-0.012693935119887164,-0.9818181818181818,-0.18305084745762712,0.7734545454545454,-0.009818181818181726,177,35,24,11,0.6857142857142857,0.1977401129943503,0.5202023638793082,77.0,71.68571428571428,89.0,1,0,363.479,55.0,2509.0,2564.0,-109.0,-164.0,-0.04344360302909526,-0.06396255850234009,-4.685714285714286,-0.9265536723163842,0.7325714285714285,-0.04685714285714282,59,14,13,1,0.9285714285714286,0.23728813559322035,0.6853129557584889,85.5,82.42857142857143,91.0,0,0,513.8795,20.0,1154.0,1174.0,146.0,126.0,0.1265164644714038,0.10732538330494037,9.0,2.135593220338983,0.8385714285714286,0.08999999999999997,59,6,5,1,0.8333333333333334,0.1016949152542373,0.4364971778135299,89.0,84.83333333333333,91.75,0,0,346.56,7.0,509.0,516.0,-9.0,-16.0,-0.01768172888015717,-0.031007751937984496,-2.6666666666666665,-0.2711864406779661,0.86,-0.026666666666666616,221,5,5,0,1.0,0.02262443438914027,0.5655175352168252,92.0,91.0,94.0,1,0,599.689803,6.0,455.0,461.0,45.0,39.0,0.0989010989010989,0.08459869848156182,7.8,0.17647058823529413,0.922,0.07799999999999996,132,2,2,0,1.0,0.015151515151515152,0.3423802275066531,87.0,87.0,89.5,0,0,609.4455535,3.0,174.0,177.0,26.0,23.0,0.14942528735632185,0.12994350282485875,11.5,0.17424242424242425,0.885,0.11499999999999999,44,1,1,0,1.0,0.022727272727272728,0.20654931437723742,92.0,92.0,92.0,0,0,419.61474,1.0,92.0,93.0,8.0,7.0,0.08695652173913043,0.07526881720430108,7.0,0.1590909090909091,0.93,0.06999999999999995,45,2,2,0,1.0,0.044444444444444446,0.3423802275066531,94.5,94.5,94.75,1,0,479.444956,2.0,189.0,191.0,11.0,9.0,0.0582010582010582,0.04712041884816754,4.5,0.2,0.955,0.04500000000000004,-141.0,-15.0,0.015151515151515152,0.022727272727272728,0.02262443438914027,False,False,False,False,False
logit_book_hazard_mean,blend_logit_book_hazard_mean,geometric/logit pooling of book and hazard,2.0,295,14,7,7,0.5,0.04745762711864407,0.26799202452413634,64.0,62.214285714285715,76.75,0,0,303.8445,27.0,871.0,898.0,-171.0,-198.0,-0.19632606199770378,-0.22048997772828507,-14.142857142857142,-0.6711864406779661,0.6414285714285715,-0.14142857142857146,177,10,4,6,0.4,0.05649717514124294,0.16818032970623617,62.0,57.6,67.25,0,0,221.2905,20.0,576.0,596.0,-176.0,-196.0,-0.3055555555555556,-0.3288590604026846,-19.6,-1.1073446327683616,0.596,-0.19599999999999995,59,4,3,1,0.75,0.06779661016949153,0.3006418425824019,76.5,73.75,79.0,0,0,525.7305,7.0,295.0,302.0,5.0,-2.0,0.01694915254237288,-0.006622516556291391,-0.5,-0.03389830508474576,0.755,-0.0050000000000000044,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-196.0,-198.0,0.0,0.0,0.0,False,False,False,False,False
logit_book_hazard_mean,blend_logit_book_hazard_mean,geometric/logit pooling of book and hazard,5.0,295,7,4,3,0.5714285714285714,0.023728813559322035,0.2504583645276572,45.0,50.285714285714285,57.5,0,0,141.645,14.0,352.0,366.0,48.0,34.0,0.13636363636363635,0.09289617486338798,4.857142857142857,0.1152542372881356,0.5228571428571428,0.0485714285714286,177,5,2,3,0.4,0.02824858757062147,0.11762077423264786,44.0,50.6,61.0,0,0,141.645,10.0,253.0,263.0,-53.0,-63.0,-0.20948616600790515,-0.23954372623574144,-12.6,-0.3559322033898305,0.526,-0.126,59,2,2,0,1.0,0.03389830508474576,0.3423802275066531,49.5,49.5,51.75,0,0,142.5505,4.0,99.0,103.0,101.0,97.0,1.02020202020202,0.941747572815534,48.5,1.6440677966101696,0.515,0.485,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-63.0,34.0,0.0,0.0,0.0,False,False,False,False,False
logit_book_hazard_mean,blend_logit_book_hazard_mean,geometric/logit pooling of book and hazard,10.0,295,1,1,0,1.0,0.003389830508474576,0.20654931437723742,45.0,45.0,45.0,0,0,161.745,2.0,45.0,47.0,55.0,53.0,1.2222222222222223,1.127659574468085,53.0,0.17966101694915254,0.47,0.53,177,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,1,1,0,1.0,0.01694915254237288,0.20654931437723742,45.0,45.0,45.0,0,0,161.745,2.0,45.0,47.0,55.0,53.0,1.2222222222222223,1.127659574468085,53.0,0.8983050847457628,0.47,0.53,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,53.0,0.0,0.0,0.0,False,False,False,False,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-70.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.19387755102041,61.0,0,0,867.922,585.0,16815.0,17400.0,685.0,100.0,0.04073743681236991,0.005747126436781609,0.3401360544217687,0.3389830508474576,0.5918367346938775,0.003401360544217691,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.85875706214689,60.0,0,0,867.699,353.0,10064.0,10417.0,636.0,283.0,0.06319554848966613,0.02716713065181914,1.5988700564971752,1.5988700564971752,0.5885310734463277,0.015988700564971703,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.172413793103445,61.0,0,0,866.6075,116.0,3316.0,3432.0,-216.0,-332.0,-0.06513872135102533,-0.09673659673659674,-5.724137931034483,-5.627118644067797,0.5917241379310345,-0.0572413793103449,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.220338983050844,61.5,0,0,869.782,116.0,3435.0,3551.0,265.0,149.0,0.07714701601164484,0.04196001126443256,2.5254237288135593,2.5254237288135593,0.601864406779661,0.025254237288135584,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.66968325791855,60.0,0,0,872.013388,439.0,12524.0,12963.0,1176.0,737.0,0.09389971255190036,0.0568541232739335,3.334841628959276,3.334841628959276,0.5865610859728506,0.03334841628959284,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.74242424242424,60.25,0,0,871.844981,262.0,7490.0,7752.0,610.0,348.0,0.0814419225634179,0.04489164086687306,2.6363636363636362,2.6363636363636362,0.5872727272727273,0.026363636363636367,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,631.0,837.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-60.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.19387755102041,61.0,0,0,867.922,585.0,16815.0,17400.0,685.0,100.0,0.04073743681236991,0.005747126436781609,0.3401360544217687,0.3389830508474576,0.5918367346938775,0.003401360544217691,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.85875706214689,60.0,0,0,867.699,353.0,10064.0,10417.0,636.0,283.0,0.06319554848966613,0.02716713065181914,1.5988700564971752,1.5988700564971752,0.5885310734463277,0.015988700564971703,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.172413793103445,61.0,0,0,866.6075,116.0,3316.0,3432.0,-216.0,-332.0,-0.06513872135102533,-0.09673659673659674,-5.724137931034483,-5.627118644067797,0.5917241379310345,-0.0572413793103449,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.220338983050844,61.5,0,0,869.782,116.0,3435.0,3551.0,265.0,149.0,0.07714701601164484,0.04196001126443256,2.5254237288135593,2.5254237288135593,0.601864406779661,0.025254237288135584,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.66968325791855,60.0,0,0,872.013388,439.0,12524.0,12963.0,1176.0,737.0,0.09389971255190036,0.0568541232739335,3.334841628959276,3.334841628959276,0.5865610859728506,0.03334841628959284,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.74242424242424,60.25,0,0,871.844981,262.0,7490.0,7752.0,610.0,348.0,0.0814419225634179,0.04489164086687306,2.6363636363636362,2.6363636363636362,0.5872727272727273,0.026363636363636367,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,631.0,837.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-50.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.19387755102041,61.0,0,0,867.922,585.0,16815.0,17400.0,685.0,100.0,0.04073743681236991,0.005747126436781609,0.3401360544217687,0.3389830508474576,0.5918367346938775,0.003401360544217691,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.85875706214689,60.0,0,0,867.699,353.0,10064.0,10417.0,636.0,283.0,0.06319554848966613,0.02716713065181914,1.5988700564971752,1.5988700564971752,0.5885310734463277,0.015988700564971703,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.172413793103445,61.0,0,0,866.6075,116.0,3316.0,3432.0,-216.0,-332.0,-0.06513872135102533,-0.09673659673659674,-5.724137931034483,-5.627118644067797,0.5917241379310345,-0.0572413793103449,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.220338983050844,61.5,0,0,869.782,116.0,3435.0,3551.0,265.0,149.0,0.07714701601164484,0.04196001126443256,2.5254237288135593,2.5254237288135593,0.601864406779661,0.025254237288135584,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.66968325791855,60.0,0,0,872.013388,439.0,12524.0,12963.0,1176.0,737.0,0.09389971255190036,0.0568541232739335,3.334841628959276,3.334841628959276,0.5865610859728506,0.03334841628959284,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.74242424242424,60.25,0,0,871.844981,262.0,7490.0,7752.0,610.0,348.0,0.0814419225634179,0.04489164086687306,2.6363636363636362,2.6363636363636362,0.5872727272727273,0.026363636363636367,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,631.0,837.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-40.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.19387755102041,61.0,0,0,867.922,585.0,16815.0,17400.0,685.0,100.0,0.04073743681236991,0.005747126436781609,0.3401360544217687,0.3389830508474576,0.5918367346938775,0.003401360544217691,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.85875706214689,60.0,0,0,867.699,353.0,10064.0,10417.0,636.0,283.0,0.06319554848966613,0.02716713065181914,1.5988700564971752,1.5988700564971752,0.5885310734463277,0.015988700564971703,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.172413793103445,61.0,0,0,866.6075,116.0,3316.0,3432.0,-216.0,-332.0,-0.06513872135102533,-0.09673659673659674,-5.724137931034483,-5.627118644067797,0.5917241379310345,-0.0572413793103449,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.220338983050844,61.5,0,0,869.782,116.0,3435.0,3551.0,265.0,149.0,0.07714701601164484,0.04196001126443256,2.5254237288135593,2.5254237288135593,0.601864406779661,0.025254237288135584,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.66968325791855,60.0,0,0,872.013388,439.0,12524.0,12963.0,1176.0,737.0,0.09389971255190036,0.0568541232739335,3.334841628959276,3.334841628959276,0.5865610859728506,0.03334841628959284,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.74242424242424,60.25,0,0,871.844981,262.0,7490.0,7752.0,610.0,348.0,0.0814419225634179,0.04489164086687306,2.6363636363636362,2.6363636363636362,0.5872727272727273,0.026363636363636367,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,631.0,837.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-30.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.19387755102041,61.0,0,0,867.922,585.0,16815.0,17400.0,685.0,100.0,0.04073743681236991,0.005747126436781609,0.3401360544217687,0.3389830508474576,0.5918367346938775,0.003401360544217691,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.85875706214689,60.0,0,0,867.699,353.0,10064.0,10417.0,636.0,283.0,0.06319554848966613,0.02716713065181914,1.5988700564971752,1.5988700564971752,0.5885310734463277,0.015988700564971703,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.172413793103445,61.0,0,0,866.6075,116.0,3316.0,3432.0,-216.0,-332.0,-0.06513872135102533,-0.09673659673659674,-5.724137931034483,-5.627118644067797,0.5917241379310345,-0.0572413793103449,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.220338983050844,61.5,0,0,869.782,116.0,3435.0,3551.0,265.0,149.0,0.07714701601164484,0.04196001126443256,2.5254237288135593,2.5254237288135593,0.601864406779661,0.025254237288135584,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.66968325791855,60.0,0,0,872.013388,439.0,12524.0,12963.0,1176.0,737.0,0.09389971255190036,0.0568541232739335,3.334841628959276,3.334841628959276,0.5865610859728506,0.03334841628959284,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.74242424242424,60.25,0,0,871.844981,262.0,7490.0,7752.0,610.0,348.0,0.0814419225634179,0.04489164086687306,2.6363636363636362,2.6363636363636362,0.5872727272727273,0.026363636363636367,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,631.0,837.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-20.0,295,294,175,119,0.5952380952380952,0.9966101694915255,0.5382518856437118,56.0,57.31972789115646,61.0,0,0,867.6125,584.0,16852.0,17436.0,648.0,64.0,0.03845240920958937,0.003670566643725625,0.21768707482993196,0.21694915254237288,0.5930612244897958,0.00217687074829942,177,177,107,70,0.6045197740112994,1.0,0.5310015416726688,56.0,56.93785310734463,60.0,0,0,867.216,352.0,10078.0,10430.0,622.0,270.0,0.06171859495931732,0.02588686481303931,1.5254237288135593,1.5254237288135593,0.589265536723164,0.015254237288135464,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,55.0,57.206896551724135,61.0,0,0,866.4925000000001,116.0,3318.0,3434.0,-218.0,-334.0,-0.06570223025919228,-0.0972626674432149,-5.758620689655173,-5.661016949152542,0.5920689655172413,-0.057586206896551695,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.57627118644068,61.5,0,0,869.782,116.0,3456.0,3572.0,244.0,128.0,0.07060185185185185,0.03583426651735722,2.169491525423729,2.169491525423729,0.6054237288135593,0.02169491525423728,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.723981900452486,60.0,0,0,872.000966,438.0,12536.0,12974.0,1164.0,726.0,0.09285258455647734,0.0559580699861261,3.2850678733031673,3.2850678733031673,0.5870588235294119,0.0328506787330316,132,132,81,51,0.6136363636363636,1.0,0.5284783456348368,56.0,56.833333333333336,60.25,0,0,871.64877,261.0,7502.0,7763.0,598.0,337.0,0.07971207677952546,0.04341105242818498,2.553030303030303,2.553030303030303,0.5881060606060606,0.025530303030303014,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,55.0,55.72727272727273,60.0,0,0,872.9999475,88.0,2452.0,2540.0,148.0,60.0,0.06035889070146819,0.023622047244094488,1.3636363636363635,1.3636363636363635,0.5772727272727273,0.013636363636363669,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,865.32514,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,607.0,790.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
logit_book_rv_hazard_mean,blend_logit_book_rv_hazard_mean,geometric/logit pooling of all three priors,-15.0,295,294,177,117,0.6020408163265306,0.9966101694915255,0.5451202933156639,55.0,57.25170068027211,61.0,0,0,862.0319999999999,583.0,16832.0,17415.0,868.0,285.0,0.05156844106463878,0.01636520241171404,0.9693877551020408,0.9661016949152542,0.5923469387755103,0.009693877551020358,177,177,109,68,0.615819209039548,1.0,0.542424887668495,55.0,57.03389830508475,61.0,0,0,862.195,351.0,10095.0,10446.0,805.0,454.0,0.07974244675581971,0.04346161210032548,2.5649717514124295,2.5649717514124295,0.5901694915254238,0.02564971751412426,59,58,31,27,0.5344827586206896,0.9830508474576272,0.408001750439952,54.5,57.10344827586207,60.75,0,0,860.582,116.0,3312.0,3428.0,-212.0,-328.0,-0.0640096618357488,-0.09568261376896149,-5.655172413793103,-5.559322033898305,0.5910344827586206,-0.05655172413793097,59,59,37,22,0.6271186440677966,1.0,0.4995359106706382,57.0,58.05084745762712,61.5,0,0,861.803,116.0,3425.0,3541.0,275.0,159.0,0.08029197080291971,0.044902569895509746,2.694915254237288,2.694915254237288,0.6001694915254239,0.026949152542372734,221,220,140,80,0.6363636363636364,0.995475113122172,0.5709620585999775,55.0,56.85,61.0,0,0,865.471412,437.0,12507.0,12944.0,1493.0,1056.0,0.11937315103542016,0.0815822002472188,4.8,4.778280542986425,0.5883636363636363,0.04800000000000004,132,131,84,47,0.6412213740458015,0.9924242424242424,0.5561413946369288,55.0,57.030534351145036,61.0,0,0,865.556545,260.0,7471.0,7731.0,929.0,669.0,0.12434747691072146,0.08653473030655802,5.106870229007634,5.068181818181818,0.5901526717557252,0.05106870229007632,44,44,26,18,0.5909090909090909,1.0,0.444097537410319,54.5,55.68181818181818,60.0,0,0,872.692867,88.0,2450.0,2538.0,150.0,62.0,0.061224489795918366,0.02442868400315209,1.4090909090909092,1.4090909090909092,0.5768181818181817,0.014090909090909265,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,54.0,57.46666666666667,61.0,0,0,862.650694,89.0,2586.0,2675.0,414.0,325.0,0.16009280742459397,0.12149532710280374,7.222222222222222,7.222222222222222,0.5944444444444444,0.07222222222222219,1123.0,1341.0,0.9924242424242424,0.9830508474576272,0.995475113122172,True,True,False,True,True
