train_dataset,scheme,features,score_col,threshold,min_cell_n,ask_cap,min_seconds,transfer_target_pass,transfer_wilson_pass,min_oos_accuracy,min_oos_coverage,max_median_ask,max_ask_eq_100,source_all_base_markets,source_all_markets,source_all_wins,source_all_losses,source_all_accuracy,source_all_coverage,source_all_wilson95_lower,source_all_median_ask,source_all_ask_eq_100,source_all_median_seconds_to_close,source_all_gross_pnl_cents,source_all_gross_roi,source_train_base_markets,source_train_markets,source_train_wins,source_train_losses,source_train_accuracy,source_train_coverage,source_train_wilson95_lower,source_train_median_ask,source_train_ask_eq_100,source_train_median_seconds_to_close,source_train_gross_pnl_cents,source_train_gross_roi,source_validation_base_markets,source_validation_markets,source_validation_wins,source_validation_losses,source_validation_accuracy,source_validation_coverage,source_validation_wilson95_lower,source_validation_median_ask,source_validation_ask_eq_100,source_validation_median_seconds_to_close,source_validation_gross_pnl_cents,source_validation_gross_roi,source_holdout_base_markets,source_holdout_markets,source_holdout_wins,source_holdout_losses,source_holdout_accuracy,source_holdout_coverage,source_holdout_wilson95_lower,source_holdout_median_ask,source_holdout_ask_eq_100,source_holdout_median_seconds_to_close,source_holdout_gross_pnl_cents,source_holdout_gross_roi,target_all_base_markets,target_all_markets,target_all_wins,target_all_losses,target_all_accuracy,target_all_coverage,target_all_wilson95_lower,target_all_median_ask,target_all_ask_eq_100,target_all_median_seconds_to_close,target_all_gross_pnl_cents,target_all_gross_roi,target_train_base_markets,target_train_markets,target_train_wins,target_train_losses,target_train_accuracy,target_train_coverage,target_train_wilson95_lower,target_train_median_ask,target_train_ask_eq_100,target_train_median_seconds_to_close,target_train_gross_pnl_cents,target_train_gross_roi,target_validation_base_markets,target_validation_markets,target_validation_wins,target_validation_losses,target_validation_accuracy,target_validation_coverage,target_validation_wilson95_lower,target_validation_median_ask,target_validation_ask_eq_100,target_validation_median_seconds_to_close,target_validation_gross_pnl_cents,target_validation_gross_roi,target_holdout_base_markets,target_holdout_markets,target_holdout_wins,target_holdout_losses,target_holdout_accuracy,target_holdout_coverage,target_holdout_wilson95_lower,target_holdout_median_ask,target_holdout_ask_eq_100,target_holdout_median_seconds_to_close,target_holdout_gross_pnl_cents,target_holdout_gross_roi
current,z30_time,"z30_bin,sec_bin",emp_p,0.9,10,100.0,60.0,False,False,0.8048780487804879,0.8733031674208145,93.0,3,166,160,147,13,0.91875,0.963855421686747,0.8659596262286717,93.0,3,349.601,202.0,0.013932956269830321,99,95,88,7,0.9263157894736842,0.9595959595959596,0.855643147117504,93.0,2,349.262,114.0,0.013124568270780566,33,33,32,1,0.9696969696969697,1.0,0.846812746178811,91.0,0,350.171,286.0,0.09814687714481812,34,32,27,5,0.84375,0.9411764705882353,0.6824585040246961,92.0,1,343.4905,-198.0,-0.06832298136645963,221,193,173,20,0.8963730569948186,0.8733031674208145,0.8453640923080333,92.0,2,359.206759,-297.0,-0.016877876910837076,132,113,104,9,0.9203539823008849,0.8560606060606061,0.8555337391077958,93.0,0,299.838903,74.0,0.007166376137904319,44,39,36,3,0.9230769230769231,0.8863636363636364,0.7967892883204502,92.0,1,359.940905,13.0,0.0036241984945637024,45,41,33,8,0.8048780487804879,0.9111111111111111,0.6598641481293657,92.0,1,359.538235,-384.0,-0.10423452768729642
v21,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_p,0.7,25,100.0,0.0,False,False,0.8,0.8823529411764706,78.0,6,221,202,161,41,0.7970297029702971,0.9140271493212669,0.7362616776546408,77.0,3,659.4569349999999,435.0,0.02776891158633897,132,120,91,29,0.7583333333333333,0.9090909090909091,0.674498509525689,75.5,2,659.896842,-92.0,-0.010008703220191472,44,42,38,4,0.9047619047619048,0.9545454545454546,0.7793489419142897,78.5,0,659.2428455,446.0,0.13297555158020274,45,40,32,8,0.8,0.8888888888888888,0.6524269365360051,78.5,1,659.1697730000001,81.0,0.025969862135299775,166,160,128,32,0.8,0.963855421686747,0.7313149744396211,78.0,6,647.7,283.0,0.02260925141807142,99,97,76,21,0.7835051546391752,0.9797979797979798,0.691598378253373,77.0,5,648.017,-23.0,-0.0030171848353666535,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,77.0,1,596.394,153.0,0.06007067137809187,34,30,25,5,0.8333333333333334,0.8823529411764706,0.6643564949358397,79.0,0,654.917,153.0,0.0651896037494674
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,25,100.0,60.0,False,False,0.8,0.8823529411764706,80.0,1,166,156,128,28,0.8205128205128205,0.9397590361445783,0.7528207861715983,79.0,1,649.849,408.0,0.0329244673983215,99,94,78,16,0.8297872340425532,0.9494949494949495,0.7412544169093981,79.5,0,652.8505,303.0,0.040416166466586634,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,78.0,0,597.8125,105.0,0.04208416833667335,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,203,168,35,0.8275862068965517,0.918552036199095,0.7696659790320913,80.0,1,659.226848,549.0,0.03378253645929481,132,121,97,24,0.8016528925619835,0.9166666666666666,0.7218097281832259,80.0,0,659.295696,63.0,0.006537304140292622,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,40,32,8,0.8,0.8888888888888888,0.6524269365360051,80.0,1,599.4533125,-8.0,-0.0024937655860349127
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,25,100.0,0.0,False,False,0.8,0.8823529411764706,80.0,3,166,160,132,28,0.825,0.963855421686747,0.7587019750779815,79.5,3,648.715,411.0,0.032136992728125736,99,97,81,16,0.8350515463917526,0.9797979797979798,0.7487353960515549,80.0,2,650.639,305.0,0.0391276459268762,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,78.0,0,596.394,106.0,0.040863531225905934,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,207,171,36,0.8260869565217391,0.9366515837104072,0.7686397795989356,80.0,3,659.200114,455.0,0.027335536197056174,132,124,99,25,0.7983870967741935,0.9393939393939394,0.719298435790695,80.0,1,659.2783234999999,-31.0,-0.0031215386164535294,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,41,33,8,0.8048780487804879,0.9111111111111111,0.6598641481293657,80.0,2,599.438628,-8.0,-0.0024183796856106408
v21,z30_time,"z30_bin,sec_bin",emp_lower,0.6,10,100.0,0.0,False,False,0.8,0.8823529411764706,80.0,4,221,205,169,36,0.824390243902439,0.9276018099547512,0.7664758817109919,80.0,4,659.215689,551.0,0.033702367117254876,132,121,96,25,0.7933884297520661,0.9166666666666666,0.7127678369090101,79.0,1,659.295696,31.0,0.0032396279653046293,44,44,40,4,0.9090909090909091,1.0,0.7884076083340138,80.0,0,629.434679,438.0,0.12296462661426165,45,40,33,7,0.825,0.8888888888888888,0.6805000966821229,80.0,3,599.4533125,82.0,0.0254816656308266,166,161,131,30,0.8136645962732919,0.9698795180722891,0.7464663269740701,79.0,3,648.017,256.0,0.019931485518530054,99,98,80,18,0.8163265306122449,0.98989898989899,0.7282500277598462,79.0,1,650.2705000000001,165.0,0.021059349074664963,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,79.0,1,596.394,87.0,0.03329506314580941,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,1,637.9100000000001,4.0,0.001669449081803005
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,10,100.0,120.0,False,False,0.8,0.8666666666666667,78.5,1,166,148,123,25,0.831081081081081,0.891566265060241,0.762523730767187,78.5,1,651.4405,614.0,0.052541502652746874,99,88,74,14,0.8409090909090909,0.8888888888888888,0.7504987505642384,78.5,0,653.3209999999999,399.0,0.056991858305956294,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,30,25,5,0.8333333333333334,0.8823529411764706,0.6643564949358397,79.5,1,654.917,122.0,0.051303616484440706,221,194,161,33,0.8298969072164949,0.8778280542986425,0.7707460124539534,78.0,1,659.6354220000001,870.0,0.05712409717662508,132,113,91,22,0.8053097345132744,0.8560606060606061,0.7227771200548647,76.0,0,659.974463,326.0,0.037155231365397764,44,42,38,4,0.9047619047619048,0.9545454545454546,0.7793489419142897,79.0,0,659.2428455,416.0,0.12293144208037825,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,659.200114,128.0,0.041666666666666664
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,25,100.0,120.0,False,False,0.8,0.8666666666666667,78.5,1,166,148,123,25,0.831081081081081,0.891566265060241,0.762523730767187,78.5,1,651.4405,614.0,0.052541502652746874,99,88,74,14,0.8409090909090909,0.8888888888888888,0.7504987505642384,78.5,0,653.3209999999999,399.0,0.056991858305956294,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,30,25,5,0.8333333333333334,0.8823529411764706,0.6643564949358397,79.5,1,654.917,122.0,0.051303616484440706,221,194,161,33,0.8298969072164949,0.8778280542986425,0.7707460124539534,78.0,1,659.6354220000001,866.0,0.056846527504266775,132,113,91,22,0.8053097345132744,0.8560606060606061,0.7227771200548647,76.0,0,659.974463,322.0,0.03668261562998405,44,42,38,4,0.9047619047619048,0.9545454545454546,0.7793489419142897,79.0,0,659.2428455,416.0,0.12293144208037825,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,659.200114,128.0,0.041666666666666664
v21,z30_time,"z30_bin,sec_bin",emp_lower,0.6,25,100.0,0.0,False,False,0.8,0.8666666666666667,79.0,10,221,201,166,35,0.8258706467661692,0.9095022624434389,0.7674696160379294,79.0,5,659.239802,610.0,0.03814884302689181,132,118,94,24,0.7966101694915254,0.8939393939393939,0.7151769904138202,78.0,2,659.394308,99.0,0.010644016772390066,44,44,40,4,0.9090909090909091,1.0,0.7884076083340138,80.0,1,629.434679,429.0,0.1201344161299356,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,2,599.467997,82.0,0.026298909557408594,166,161,131,30,0.8136645962732919,0.9698795180722891,0.7464663269740701,79.0,10,648.017,237.0,0.018424939749669595,99,98,80,18,0.8163265306122449,0.98989898989899,0.7282500277598462,79.0,6,650.2705000000001,155.0,0.019757807520713832,33,33,27,6,0.8181818181818182,1.0,0.6561176836533009,79.0,2,596.394,81.0,0.030927835051546393,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,2,637.9100000000001,1.0,0.00041684035014589413
current,z30_time,"z30_bin,sec_bin",emp_p,0.7,100,100.0,0.0,False,False,0.8,0.8666666666666667,79.0,14,166,158,130,28,0.8227848101265823,0.9518072289156626,0.7557966860904218,79.0,14,647.0025,328.0,0.025883838383838384,99,96,80,16,0.8333333333333334,0.9696969696969697,0.7462900984810511,79.5,9,649.849,267.0,0.034527350316824,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,78.5,3,597.8125,60.0,0.023622047244094488,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,2,637.9100000000001,1.0,0.00041684035014589413,221,193,160,33,0.8290155440414507,0.8733031674208145,0.7696085530693,79.0,6,659.277331,670.0,0.04370515329419439,132,112,89,23,0.7946428571428571,0.8484848484848485,0.71066346806868,77.5,2,659.6811574999999,88.0,0.009986382206082615,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,1,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,3,599.467997,88.0,0.028277634961439587
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,10,100.0,120.0,False,False,0.8,0.8666666666666667,80.0,1,166,151,123,28,0.8145695364238411,0.9096385542168675,0.7450547533517583,79.0,1,652.338,325.0,0.027139874739039668,99,91,75,16,0.8241758241758241,0.9191919191919192,0.7333161024339296,79.0,0,654.304,268.0,0.03705752212389381,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,57.0,0.024327784891165175,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,198,164,34,0.8282828282828283,0.8959276018099548,0.7696328925371573,80.0,1,659.2457234999999,603.0,0.03817180477305818,132,117,93,24,0.7948717948717948,0.8863636363636364,0.7128955389550508,79.0,0,659.475314,27.0,0.0029116790682626984,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,599.467997,82.0,0.026298909557408594
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,25,100.0,120.0,False,False,0.8,0.8666666666666667,80.0,1,166,151,123,28,0.8145695364238411,0.9096385542168675,0.7450547533517583,79.0,1,652.338,325.0,0.027139874739039668,99,91,75,16,0.8241758241758241,0.9191919191919192,0.7333161024339296,79.0,0,654.304,268.0,0.03705752212389381,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,57.0,0.024327784891165175,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,198,164,34,0.8282828282828283,0.8959276018099548,0.7696328925371573,80.0,1,659.2457234999999,603.0,0.03817180477305818,132,117,93,24,0.7948717948717948,0.8863636363636364,0.7128955389550508,79.0,0,659.475314,27.0,0.0029116790682626984,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,599.467997,82.0,0.026298909557408594
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,50,100.0,60.0,False,False,0.8,0.8666666666666667,80.0,1,166,151,123,28,0.8145695364238411,0.9096385542168675,0.7450547533517583,79.0,1,652.338,325.0,0.027139874739039668,99,91,75,16,0.8241758241758241,0.9191919191919192,0.7333161024339296,79.0,0,654.304,268.0,0.03705752212389381,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,57.0,0.024327784891165175,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,199,165,34,0.8291457286432161,0.9004524886877828,0.7707423336673036,80.0,1,659.245558,603.0,0.0379316852236271,132,118,94,24,0.7966101694915254,0.8939393939393939,0.7151769904138202,79.5,0,659.394308,27.0,0.002880614531099968,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,599.467997,82.0,0.026298909557408594
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,50,100.0,120.0,False,False,0.8,0.8666666666666667,80.0,1,166,151,123,28,0.8145695364238411,0.9096385542168675,0.7450547533517583,79.0,1,652.338,325.0,0.027139874739039668,99,91,75,16,0.8241758241758241,0.9191919191919192,0.7333161024339296,79.0,0,654.304,268.0,0.03705752212389381,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,57.0,0.024327784891165175,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,198,164,34,0.8282828282828283,0.8959276018099548,0.7696328925371573,80.0,1,659.2457234999999,599.0,0.037908993101702426,132,117,93,24,0.7948717948717948,0.8863636363636364,0.7128955389550508,79.0,0,659.475314,23.0,0.0024792497574646975,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,599.467997,82.0,0.026298909557408594
current,z30_time,"z30_bin,sec_bin",emp_lower,0.7,50,100.0,0.0,False,False,0.8,0.8666666666666667,80.0,7,166,158,130,28,0.8227848101265823,0.9518072289156626,0.7557966860904218,79.5,7,649.6045,333.0,0.026288781874161206,99,96,80,16,0.8333333333333334,0.9696969696969697,0.7462900984810511,80.0,4,651.4884999999999,276.0,0.035732780942516834,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,78.5,2,597.8125,57.0,0.022414471097129376,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,80.0,1,637.9100000000001,0.0,0.0,221,201,167,34,0.8308457711442786,0.9095022624434389,0.7729295338065865,80.0,2,659.239802,608.0,0.037782749192145165,132,120,96,24,0.8,0.9090909090909091,0.7196332649371805,80.0,1,659.3044990000001,32.0,0.0033444816053511705,44,42,39,3,0.9285714285714286,0.9545454545454546,0.8099057319884169,80.0,0,659.115817,494.0,0.1450381679389313,45,39,32,7,0.8205128205128205,0.8666666666666667,0.6733195433811838,80.0,1,599.467997,82.0,0.026298909557408594
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,10,95.0,120.0,False,False,0.8,0.8444444444444444,78.0,0,166,144,119,25,0.8263888888888888,0.8674698795180723,0.7562655721912298,78.0,0,653.3209999999999,619.0,0.0548710220725113,99,85,71,14,0.8352941176470589,0.8585858585858586,0.7423169668021895,78.0,0,655.549,404.0,0.06033452807646356,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,29,24,5,0.8275862068965517,0.8529411764705882,0.6545156010980476,79.0,0,658.042,122.0,0.053555750658472345,221,191,158,33,0.8272251308900523,0.8642533936651584,0.7672995139017689,78.0,0,659.718266,877.0,0.05876834416672251,132,112,90,22,0.8035714285714286,0.8484848484848485,0.7204588948082169,76.0,0,659.9836135,329.0,0.037942567177949485,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,79.0,0,659.245889,420.0,0.12804878048780488,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,79.5,0,659.345575,128.0,0.04306864064602961
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,25,95.0,0.0,False,False,0.8,0.8444444444444444,78.0,0,166,147,122,25,0.8299319727891157,0.8855421686746988,0.7609894313410643,78.0,0,651.792,663.0,0.057467279188697235,99,88,74,14,0.8409090909090909,0.8888888888888888,0.7504987505642384,78.0,0,653.3209999999999,448.0,0.06444188722669736,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,29,24,5,0.8275862068965517,0.8529411764705882,0.6545156010980476,79.0,0,658.042,122.0,0.053555750658472345,221,192,159,33,0.828125,0.8687782805429864,0.768459776644899,77.5,0,659.7113345,918.0,0.06127352823388066,132,113,91,22,0.8053097345132744,0.8560606060606061,0.7227771200548647,76.0,0,659.974463,370.0,0.042382588774341354,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,79.0,0,659.245889,420.0,0.12804878048780488,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,79.5,0,659.345575,128.0,0.04306864064602961
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,25,95.0,60.0,False,False,0.8,0.8444444444444444,78.0,0,166,146,121,25,0.8287671232876712,0.8795180722891566,0.7594352323863205,78.0,0,652.065,655.0,0.057230231542158144,99,87,73,14,0.8390804597701149,0.8787878787878788,0.7478296289321998,78.0,0,654.304,440.0,0.0641399416909621,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,29,24,5,0.8275862068965517,0.8529411764705882,0.6545156010980476,79.0,0,658.042,122.0,0.053555750658472345,221,192,159,33,0.828125,0.8687782805429864,0.768459776644899,77.5,0,659.7113345,918.0,0.06127352823388066,132,113,91,22,0.8053097345132744,0.8560606060606061,0.7227771200548647,76.0,0,659.974463,370.0,0.042382588774341354,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,79.0,0,659.245889,420.0,0.12804878048780488,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,79.5,0,659.345575,128.0,0.04306864064602961
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,25,95.0,120.0,False,False,0.8,0.8444444444444444,78.0,0,166,144,119,25,0.8263888888888888,0.8674698795180723,0.7562655721912298,78.0,0,653.3209999999999,619.0,0.0548710220725113,99,85,71,14,0.8352941176470589,0.8585858585858586,0.7423169668021895,78.0,0,655.549,404.0,0.06033452807646356,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,93.0,0.04031209362808843,34,29,24,5,0.8275862068965517,0.8529411764705882,0.6545156010980476,79.0,0,658.042,122.0,0.053555750658472345,221,190,157,33,0.8263157894736842,0.8597285067873304,0.7661275921788299,77.5,0,659.722714,869.0,0.05859348661587216,132,111,89,22,0.8018018018018018,0.8409090909090909,0.7181017378609362,76.0,0,659.992764,321.0,0.03741694836227999,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,79.0,0,659.245889,420.0,0.12804878048780488,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,79.5,0,659.345575,128.0,0.04306864064602961
current,z15_time_adv5,"z15_bin,sec_bin,adv5_bin",emp_lower,0.7,50,100.0,60.0,False,False,0.8,0.8444444444444444,78.0,2,166,146,121,25,0.8287671232876712,0.8795180722891566,0.7594352323863205,78.0,2,652.065,568.0,0.0492542490461325,99,86,72,14,0.8372093023255814,0.8686868686868687,0.7451029913702094,78.0,1,654.9265,369.0,0.05401844532279315,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,78.0,0,624.322,82.0,0.03537532355478861,34,30,25,5,0.8333333333333334,0.8823529411764706,0.6643564949358397,79.5,1,654.917,117.0,0.049097775912715066,221,187,155,32,0.8288770053475936,0.8461538461538461,0.768415326211316,77.0,2,659.829678,879.0,0.06011900690787224,132,108,87,21,0.8055555555555556,0.8181818181818182,0.7209648351663079,76.0,0,719.052678,367.0,0.04404176167046682,44,41,37,4,0.9024390243902439,0.9318181818181818,0.7745231869447661,79.0,1,659.245889,406.0,0.12325440194292653,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,79.5,1,659.345575,106.0,0.035404141616566465
v21,z30_time,"z30_bin,sec_bin",emp_lower,0.6,10,100.0,60.0,False,False,0.8,0.8444444444444444,79.0,1,221,199,164,35,0.8241206030150754,0.9004524886877828,0.7652310625509218,79.0,1,659.245558,644.0,0.040873318101040876,132,117,93,24,0.7948717948717948,0.8863636363636364,0.7128955389550508,78.0,0,659.475314,124.0,0.013513513513513514,44,44,40,4,0.9090909090909091,1.0,0.7884076083340138,80.0,0,629.434679,438.0,0.12296462661426165,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,80.0,1,629.3340555,82.0,0.027170311464546057,166,157,127,30,0.8089171974522293,0.9457831325301205,0.7403336670599492,79.0,1,649.796,252.0,0.02024421593830334,99,95,77,18,0.8105263157894737,0.9595959595959596,0.7202640343034892,79.0,0,652.338,161.0,0.02135561745589601,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,79.0,0,597.8125,87.0,0.0346199761241544,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,1,637.9100000000001,4.0,0.001669449081803005
v21,z30_time,"z30_bin,sec_bin",emp_lower,0.6,10,100.0,120.0,False,False,0.8,0.8444444444444444,79.0,1,221,197,162,35,0.8223350253807107,0.8914027149321267,0.7629490945410132,79.0,1,659.245889,642.0,0.041264944080215964,132,116,92,24,0.7931034482758621,0.8787878787878788,0.7105774078005253,77.5,0,659.5270835,123.0,0.013550732620909993,44,43,39,4,0.9069767441860465,0.9772727272727273,0.783972963587464,80.0,0,659.053193,437.0,0.1261911637308692,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,80.0,1,629.3340555,82.0,0.027170311464546057,166,156,126,30,0.8076923076923077,0.9397590361445783,0.7387540136654593,79.0,1,649.849,250.0,0.020242914979757085,99,94,76,18,0.8085106382978723,0.9494949494949495,0.7174971706384232,78.5,0,652.8505,159.0,0.021368095686063703,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,79.0,0,597.8125,87.0,0.0346199761241544,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,1,637.9100000000001,4.0,0.001669449081803005
v21,z30_time,"z30_bin,sec_bin",emp_lower,0.6,25,100.0,60.0,False,False,0.8,0.8444444444444444,79.0,4,221,195,160,35,0.8205128205128205,0.8823529411764706,0.7606224403267974,79.0,3,659.277331,602.0,0.03909598649175217,132,114,90,24,0.7894736842105263,0.8636363636363636,0.7058275305506708,77.0,1,659.5863195,92.0,0.010327795240233499,44,43,39,4,0.9069767441860465,0.9772727272727273,0.783972963587464,80.0,1,659.053193,428.0,0.12327188940092165,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,80.0,1,629.3340555,82.0,0.027170311464546057,166,154,124,30,0.8051948051948052,0.927710843373494,0.7355365329479017,79.0,4,650.2705000000001,229.0,0.018815216498233506,99,92,74,18,0.8043478260869565,0.9292929292929293,0.7117967165323347,78.0,1,653.8335,147.0,0.020267475527367986,33,32,26,6,0.8125,0.9696969696969697,0.6469084479862404,79.0,1,597.8125,81.0,0.03215561730845574,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,79.5,2,637.9100000000001,1.0,0.00041684035014589413
v21,book_z15_time_adv5,"book_bin,z15_bin,sec_bin,adv5_bin",emp_p,0.7,10,100.0,60.0,False,False,0.8,0.8444444444444444,80.0,2,221,189,159,30,0.8412698412698413,0.8552036199095022,0.7824498225983568,80.0,2,659.239802,743.0,0.04902025466781025,132,109,90,19,0.8256880733944955,0.8257575757575758,0.7437300767903885,80.0,1,659.313302,302.0,0.03472062543113359,44,42,37,5,0.8809523809523809,0.9545454545454546,0.7499960973799031,77.5,0,629.5279835,347.0,0.10348941246644795,45,38,32,6,0.8421052631578947,0.8444444444444444,0.6958318822077686,80.5,1,599.455868,94.0,0.030264005151320026,166,151,123,28,0.8145695364238411,0.9096385542168675,0.7450547533517583,80.0,1,646.04,165.0,0.013597033374536464,99,90,73,17,0.8111111111111111,0.9090909090909091,0.7181637647568584,79.0,0,650.2705000000001,89.0,0.012342254888364998,33,30,24,6,0.8,0.9090909090909091,0.6269430358685175,79.5,0,597.8125,-2.0,-0.0008326394671107411,34,31,26,5,0.8387096774193549,0.9117647058823529,0.6736564604120674,80.0,1,645.988,78.0,0.030927835051546393
current,z30_time,"z30_bin,sec_bin",emp_p,0.8,10,95.0,0.0,False,False,0.8,0.8444444444444444,86.0,0,166,153,132,21,0.8627450980392157,0.9216867469879518,0.7992779748182122,85.0,0,476.158,220.0,0.01694915254237288,99,92,80,12,0.8695652173913043,0.9292929292929293,0.7857198638002065,86.0,0,500.729,92.0,0.01163378856853819,33,31,28,3,0.9032258064516129,0.9393939393939394,0.7510006155660716,84.0,0,418.997,218.0,0.0844306738962045,34,30,24,6,0.8,0.8823529411764706,0.6269430358685175,86.0,0,512.6745,-90.0,-0.03614457831325301,221,200,172,28,0.86,0.9049773755656109,0.8051011913429243,86.0,0,449.6068845,155.0,0.009093575828688765,132,122,107,15,0.8770491803278688,0.9242424242424242,0.8070223510127792,86.0,0,389.667952,318.0,0.030629936428433827,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,86.5,0,539.0529819999999,-62.0,-0.017908723281340265,45,38,31,7,0.8157894736842105,0.8444444444444444,0.6658114192886859,85.0,0,449.6068845,-101.0,-0.03155263980006248
