dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
v21,score_m60__rv15_over_rv30_le_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30<=1.2,1,221,213,159,54,0.7464788732394366,0.9638009049773756,0.6840460683327719,68.0,70.10328638497653,74.0,0,0,779.190224,403.0,14932.0,15335.0,968.0,565.0,0.0648272167157782,0.036843821323769156,2.652582159624413,2.5565610859728505,0.7199530516431926,0.02652582159624406,132,126,90,36,0.7142857142857143,0.9545454545454546,0.6299837099284312,68.0,69.78571428571429,73.0,0,0,779.4352445,240.0,8793.0,9033.0,207.0,-33.0,0.02354145342886387,-0.0036532713384257723,-0.2619047619047619,-0.25,0.716904761904762,-0.002619047619047743,44,44,35,9,0.7954545454545454,1.0,0.6549942193889834,67.0,68.63636363636364,71.25,0,0,719.900004,85.0,3020.0,3105.0,480.0,395.0,0.15894039735099338,0.12721417069243157,8.977272727272727,8.977272727272727,0.7056818181818182,0.08977272727272723,45,43,34,9,0.7906976744186046,0.9555555555555556,0.6479435728926356,70.0,72.53488372093024,78.5,0,0,779.078782,78.0,3119.0,3197.0,281.0,203.0,0.09009297851875601,0.06349702846418517,4.72093023255814,4.511111111111111,0.7434883720930232,0.047209302325581404,True,False,True
v21,score_m60__rv15_over_rv30_ge_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=0.8,1,221,207,154,53,0.7439613526570048,0.9366515837104072,0.6804377912563987,68.0,70.71014492753623,75.0,1,0,779.190224,391.0,14637.0,15028.0,763.0,372.0,0.05212816834050694,0.024753792919882885,1.7971014492753623,1.6832579185520362,0.7259903381642514,0.0179710144927534,132,125,89,36,0.712,0.946969696969697,0.6272331124968417,68.0,70.0,73.0,0,0,779.414322,240.0,8750.0,8990.0,150.0,-90.0,0.017142857142857144,-0.010011123470522803,-0.72,-0.6818181818181818,0.7192000000000002,-0.007200000000000206,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,70.71428571428571,75.0,1,0,719.4796695,78.0,2970.0,3048.0,430.0,352.0,0.1447811447811448,0.11548556430446194,8.380952380952381,8.0,0.7257142857142858,0.08380952380952378,45,40,31,9,0.775,0.8888888888888888,0.6249690325768998,70.5,72.925,81.0,0,0,779.189098,73.0,2917.0,2990.0,183.0,110.0,0.06273568735001714,0.03678929765886288,2.75,2.4444444444444446,0.7474999999999999,0.02750000000000008,True,False,True
v21,score_m60__rv15_over_rv30_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1,1,221,156,125,31,0.8012820512820513,0.7058823529411765,0.7317583750652984,72.0,74.00641025641026,81.0,2,0,719.2806295,279.0,11545.0,11824.0,955.0,676.0,0.08271979211779991,0.05717185385656292,4.333333333333333,3.0588235294117645,0.757948717948718,0.043333333333333335,132,97,78,19,0.8041237113402062,0.7348484848484849,0.7142162230627421,71.0,74.25773195876289,81.0,1,0,719.392622,172.0,7203.0,7375.0,597.0,425.0,0.08288213244481465,0.0576271186440678,4.381443298969073,3.2196969696969697,0.7603092783505156,0.043814432989690566,44,30,25,5,0.8333333333333334,0.6818181818181818,0.6643564949358397,72.5,72.43333333333334,78.0,1,0,719.1241124999999,56.0,2173.0,2229.0,327.0,271.0,0.150483202945237,0.12157918349035442,9.033333333333333,6.159090909090909,0.7430000000000001,0.09033333333333327,45,29,22,7,0.7586206896551724,0.6444444444444445,0.5789239838218866,73.0,74.79310344827586,82.0,0,0,779.144798,51.0,2169.0,2220.0,31.0,-20.0,0.01429230059935454,-0.009009009009009009,-0.6896551724137931,-0.4444444444444444,0.7655172413793103,-0.006896551724137945,False,False,False
v21,score_m60__rv15_over_rv30_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1.2,1,221,57,42,15,0.7368421052631579,0.2579185520361991,0.6102342073651618,74.0,76.3157894736842,82.0,5,0,599.973436,101.0,4350.0,4451.0,-150.0,-251.0,-0.034482758620689655,-0.05639182206245787,-4.4035087719298245,-1.1357466063348416,0.7808771929824561,-0.044035087719298205,132,35,27,8,0.7714285714285715,0.26515151515151514,0.6098268310800976,72.0,74.91428571428571,80.0,2,0,659.457208,64.0,2622.0,2686.0,78.0,14.0,0.029748283752860413,0.0052122114668652275,0.4,0.10606060606060606,0.7674285714285715,0.0040000000000000036,44,11,9,2,0.8181818181818182,0.25,0.5230194380391558,80.0,82.36363636363636,93.5,3,0,479.60723,17.0,906.0,923.0,-6.0,-23.0,-0.006622516556291391,-0.024918743228602384,-2.090909090909091,-0.5227272727272727,0.8390909090909091,-0.020909090909090877,45,11,6,5,0.5454545454545454,0.24444444444444444,0.28009153740932197,73.0,74.72727272727273,81.0,0,0,659.437657,20.0,822.0,842.0,-222.0,-242.0,-0.27007299270072993,-0.28741092636579574,-22.0,-5.377777777777778,0.7654545454545456,-0.2200000000000002,False,False,False
v21,score_m60__rv30_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv30_over_rv60<=0.8,1,221,54,40,14,0.7407407407407407,0.24434389140271492,0.6106910949571831,70.5,72.46296296296296,80.5,1,0,659.536502,98.0,3913.0,4011.0,87.0,-11.0,0.022233580373115257,-0.002742458239840439,-0.2037037037037037,-0.049773755656108594,0.7427777777777776,-0.0020370370370369484,132,33,22,11,0.6666666666666666,0.25,0.49607894427805616,68.0,71.12121212121212,74.0,1,0,659.289308,62.0,2347.0,2409.0,-147.0,-209.0,-0.06263314870046868,-0.0867579908675799,-6.333333333333333,-1.5833333333333333,0.73,-0.06333333333333335,44,8,8,0,1.0,0.18181818181818182,0.6755924351161198,80.0,77.0,84.0,0,0,659.7407185,13.0,616.0,629.0,184.0,171.0,0.2987012987012987,0.2718600953895072,21.375,3.8863636363636362,0.7862499999999999,0.2137500000000001,45,13,10,3,0.7692307692307693,0.28888888888888886,0.49743624053272495,70.0,73.07692307692308,81.0,0,0,779.144798,23.0,950.0,973.0,50.0,27.0,0.05263157894736842,0.02774922918807811,2.076923076923077,0.6,0.7484615384615385,0.020769230769230762,False,False,True
v21,score_m60__rv30_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv30_over_rv60<=1,1,221,145,111,34,0.7655172413793103,0.6561085972850679,0.6902561376420336,68.0,70.8344827586207,75.0,1,0,719.421241,271.0,10271.0,10542.0,829.0,558.0,0.08071268620387499,0.05293113261240751,3.8482758620689657,2.524886877828054,0.7270344827586207,0.03848275862068962,132,82,56,26,0.6829268292682927,0.6212121212121212,0.5759621358417956,68.0,70.10975609756098,73.75,0,0,749.508609,156.0,5749.0,5905.0,-149.0,-305.0,-0.025917550878413638,-0.05165114309906858,-3.7195121951219514,-2.3106060606060606,0.7201219512195123,-0.037195121951219545,44,33,30,3,0.9090909090909091,0.75,0.7642739435353026,71.0,72.03030303030303,78.0,1,0,659.245889,61.0,2377.0,2438.0,623.0,562.0,0.26209507782919644,0.23051681706316654,17.03030303030303,12.772727272727273,0.7387878787878788,0.1703030303030303,45,30,25,5,0.8333333333333334,0.6666666666666666,0.6643564949358397,68.5,71.5,78.75,0,0,680.3713475,54.0,2145.0,2199.0,355.0,301.0,0.1655011655011655,0.13688040018190087,10.033333333333333,6.688888888888889,0.733,0.10033333333333339,False,False,True
v21,score_m60__rv30_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv30_over_rv60>=1,1,221,140,106,34,0.7571428571428571,0.6334841628959276,0.6798636840691659,71.0,73.10714285714286,78.0,3,0,719.957224,257.0,10235.0,10492.0,365.0,108.0,0.0356619443087445,0.010293556995806329,0.7714285714285715,0.48868778280542985,0.7494285714285714,0.0077142857142856736,132,86,69,17,0.8023255813953488,0.6515151515151515,0.7060408872053765,71.0,73.34883720930233,77.75,3,0,779.126167,156.0,6308.0,6464.0,592.0,436.0,0.09384908053265695,0.06745049504950495,5.069767441860465,3.303030303030303,0.7516279069767442,0.05069767441860462,44,28,18,10,0.6428571428571429,0.6363636363636364,0.45830306514427804,67.0,70.64285714285714,76.0,0,0,719.4796695,54.0,1978.0,2032.0,-178.0,-232.0,-0.08998988877654196,-0.1141732283464567,-8.285714285714286,-5.2727272727272725,0.7257142857142856,-0.08285714285714274,45,26,19,7,0.7307692307692307,0.5777777777777777,0.5391695962082382,73.0,74.96153846153847,80.75,0,0,749.3077345,47.0,1949.0,1996.0,-49.0,-96.0,-0.025141097998973832,-0.04809619238476954,-3.6923076923076925,-2.1333333333333333,0.7676923076923076,-0.036923076923076836,False,False,False
v21,score_m60__rv30_over_rv60_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv30_over_rv60>=1.2,1,221,26,17,9,0.6538461538461539,0.11764705882352941,0.4622057118881082,71.5,75.57692307692308,83.25,1,0,719.641493,45.0,1965.0,2010.0,-265.0,-310.0,-0.13486005089058525,-0.15422885572139303,-11.923076923076923,-1.4027149321266967,0.7730769230769231,-0.11923076923076925,132,19,12,7,0.631578947368421,0.14393939393939395,0.41039533164803066,71.0,75.26315789473684,84.0,1,0,779.351787,32.0,1430.0,1462.0,-230.0,-262.0,-0.16083916083916083,-0.17920656634746923,-13.789473684210526,-1.9848484848484849,0.7694736842105263,-0.1378947368421053,44,2,2,0,1.0,0.045454545454545456,0.3423802275066531,79.5,79.5,79.75,0,0,599.635638,4.0,159.0,163.0,41.0,37.0,0.2578616352201258,0.22699386503067484,18.5,0.8409090909090909,0.815,0.18500000000000005,45,5,3,2,0.6,0.1111111111111111,0.23072428127601285,72.0,75.2,78.0,0,0,599.92687,9.0,376.0,385.0,-76.0,-85.0,-0.20212765957446807,-0.22077922077922077,-17.0,-1.8888888888888888,0.77,-0.17000000000000004,False,False,False
v21,score_m60__rv15_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv60<=0.8,1,221,111,81,30,0.7297297297297297,0.502262443438914,0.6404595664697533,70.0,71.44144144144144,77.0,1,0,659.139432,208.0,7930.0,8138.0,170.0,-38.0,0.021437578814627996,-0.004669451953797002,-0.34234234234234234,-0.17194570135746606,0.7331531531531531,-0.0034234234234233885,132,61,41,20,0.6721311475409836,0.4621212121212121,0.5472180631353664,70.0,71.08196721311475,76.0,1,0,599.873514,116.0,4336.0,4452.0,-236.0,-352.0,-0.0544280442804428,-0.07906558849955077,-5.770491803278689,-2.6666666666666665,0.7298360655737706,-0.05770491803278699,44,21,17,4,0.8095238095238095,0.4772727272727273,0.5999943530979507,67.0,67.61904761904762,69.0,0,0,659.593768,42.0,1420.0,1462.0,280.0,238.0,0.19718309859154928,0.16279069767441862,11.333333333333334,5.409090909090909,0.6961904761904761,0.1133333333333334,45,29,23,6,0.7931034482758621,0.6444444444444445,0.616099095961321,71.0,74.96551724137932,83.0,0,0,599.866487,50.0,2174.0,2224.0,126.0,76.0,0.05795768169273229,0.0341726618705036,2.6206896551724137,1.6888888888888889,0.766896551724138,0.026206896551724146,False,False,True
v21,score_m60__rv15_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv60<=1,1,221,165,120,45,0.7272727272727273,0.746606334841629,0.6547259955234085,67.0,69.81818181818181,74.0,1,0,719.688659,313.0,11520.0,11833.0,480.0,167.0,0.041666666666666664,0.01411307360770726,1.0121212121212122,0.755656108597285,0.7171515151515152,0.010121212121212086,132,91,61,30,0.6703296703296703,0.6893939393939394,0.5685702786797695,67.0,68.73626373626374,72.5,1,0,779.099908,178.0,6255.0,6433.0,-155.0,-333.0,-0.02478017585931255,-0.05176434012124981,-3.659340659340659,-2.522727272727273,0.7069230769230769,-0.0365934065934066,44,38,31,7,0.8157894736842105,0.8636363636363636,0.6658114192886859,67.0,71.36842105263158,77.25,0,0,659.5801045000001,69.0,2712.0,2781.0,388.0,319.0,0.1430678466076696,0.1147069399496584,8.394736842105264,7.25,0.7318421052631577,0.08394736842105277,45,36,28,8,0.7777777777777778,0.8,0.6191529705388181,69.5,70.91666666666667,76.5,0,0,719.4332465,66.0,2553.0,2619.0,247.0,181.0,0.09674892283587935,0.06911034746086292,5.027777777777778,4.022222222222222,0.7274999999999999,0.050277777777777866,False,False,True
v21,score_m60__rv15_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv60>=1,1,221,123,94,29,0.7642276422764228,0.5565610859728507,0.6819219808902864,71.0,73.57723577235772,79.5,4,0,719.693119,225.0,9050.0,9275.0,350.0,125.0,0.03867403314917127,0.013477088948787063,1.016260162601626,0.5656108597285068,0.7540650406504065,0.010162601626016343,132,79,61,18,0.7721518987341772,0.5984848484848485,0.668331517739512,71.0,73.69620253164557,77.5,3,0,719.857003,144.0,5822.0,5966.0,278.0,134.0,0.047749914118859496,0.022460610124036204,1.6962025316455696,1.0151515151515151,0.7551898734177217,0.01696202531645552,44,26,20,6,0.7692307692307693,0.5909090909090909,0.5794844592105631,69.5,72.23076923076923,78.25,1,0,689.3377545,48.0,1878.0,1926.0,122.0,74.0,0.06496272630457935,0.03842159916926272,2.8461538461538463,1.6818181818181819,0.7407692307692307,0.028461538461538538,45,18,13,5,0.7222222222222222,0.4,0.4912734343970254,75.0,75.0,80.75,0,0,779.4120125,33.0,1350.0,1383.0,-50.0,-83.0,-0.037037037037037035,-0.060014461315979754,-4.611111111111111,-1.8444444444444446,0.7683333333333332,-0.04611111111111099,False,False,False
v21,score_m60__rv15_over_rv60_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv60>=1.2,1,221,61,47,14,0.7704918032786885,0.27601809954751133,0.65086594876416,73.0,76.19672131147541,84.0,3,0,719.693119,106.0,4648.0,4754.0,52.0,-54.0,0.011187607573149742,-0.011358855700462769,-0.8852459016393442,-0.24434389140271492,0.7793442622950821,-0.008852459016393643,132,43,35,8,0.813953488372093,0.32575757575757575,0.6738299634272562,72.0,76.02325581395348,86.5,3,0,719.693119,74.0,3269.0,3343.0,231.0,157.0,0.07066381156316917,0.04696380496559976,3.6511627906976742,1.1893939393939394,0.7774418604651163,0.03651162790697671,44,8,4,4,0.5,0.18181818181818182,0.2152160622138776,75.5,74.625,78.5,0,0,659.8256355,15.0,597.0,612.0,-197.0,-212.0,-0.32998324958123953,-0.3464052287581699,-26.5,-4.818181818181818,0.765,-0.265,45,10,8,2,0.8,0.2222222222222222,0.4901624715366418,80.5,78.2,83.5,0,0,809.3510914999999,17.0,782.0,799.0,18.0,1.0,0.023017902813299233,0.0012515644555694619,0.1,0.022222222222222223,0.799,0.0010000000000000009,False,False,False
v21,score_m60__rv15_minus_rv30_le_m10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30<=-10,1,221,98,73,25,0.7448979591836735,0.4434389140271493,0.6504954351859865,70.0,71.35714285714286,75.0,0,0,719.383953,184.0,6993.0,7177.0,307.0,123.0,0.0439010439010439,0.017138079977706562,1.2551020408163265,0.5565610859728507,0.7323469387755102,0.01255102040816336,132,62,42,20,0.6774193548387096,0.4696969696969697,0.5536808809284809,69.5,70.08064516129032,74.0,0,0,749.4592725,119.0,4345.0,4464.0,-145.0,-264.0,-0.0333716915995397,-0.05913978494623656,-4.258064516129032,-2.0,0.7200000000000001,-0.042580645161290454,44,19,16,3,0.8421052631578947,0.4318181818181818,0.6243452472967093,67.0,71.10526315789474,76.0,0,0,659.593768,36.0,1351.0,1387.0,249.0,213.0,0.1843079200592154,0.15356885364095169,11.210526315789474,4.840909090909091,0.73,0.11210526315789471,45,17,15,2,0.8823529411764706,0.37777777777777777,0.6566364940511412,73.0,76.29411764705883,85.0,0,0,599.669163,29.0,1297.0,1326.0,203.0,174.0,0.15651503469545103,0.13122171945701358,10.235294117647058,3.8666666666666667,0.78,0.10235294117647054,False,False,True
v21,score_m60__rv15_minus_rv30_le_0,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30<=0,1,221,169,123,46,0.727810650887574,0.7647058823529411,0.6562003180516572,70.0,71.28994082840237,75.0,4,0,719.459955,314.0,12048.0,12362.0,252.0,-62.0,0.02091633466135458,-0.005015369681281346,-0.3668639053254438,-0.28054298642533937,0.7314792899408282,-0.003668639053254208,132,98,68,30,0.6938775510204082,0.7424242424242424,0.5967555815878504,70.0,70.68367346938776,75.0,2,0,719.822668,185.0,6927.0,7112.0,-127.0,-312.0,-0.01833405514652808,-0.043869516310461196,-3.183673469387755,-2.3636363636363638,0.7257142857142858,-0.0318367346938776,44,37,29,8,0.7837837837837838,0.8409090909090909,0.6280485160803085,67.0,70.54054054054055,72.0,1,0,719.45789,69.0,2610.0,2679.0,290.0,221.0,0.1111111111111111,0.08249346771183277,5.972972972972973,5.0227272727272725,0.7240540540540541,0.059729729729729675,45,34,26,8,0.7647058823529411,0.7555555555555555,0.600038620774636,71.0,73.8529411764706,78.75,1,0,629.4042975,60.0,2511.0,2571.0,89.0,29.0,0.03544404619673437,0.011279657720731234,0.8529411764705882,0.6444444444444445,0.7561764705882352,0.008529411764705896,False,False,True
v21,score_m60__rv15_minus_rv30_ge_0,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30>=0,1,221,156,125,31,0.8012820512820513,0.7058823529411765,0.7317583750652984,72.0,74.00641025641026,81.0,2,0,719.2806295,279.0,11545.0,11824.0,955.0,676.0,0.08271979211779991,0.05717185385656292,4.333333333333333,3.0588235294117645,0.757948717948718,0.043333333333333335,132,97,78,19,0.8041237113402062,0.7348484848484849,0.7142162230627421,71.0,74.25773195876289,81.0,1,0,719.392622,172.0,7203.0,7375.0,597.0,425.0,0.08288213244481465,0.0576271186440678,4.381443298969073,3.2196969696969697,0.7603092783505156,0.043814432989690566,44,30,25,5,0.8333333333333334,0.6818181818181818,0.6643564949358397,72.5,72.43333333333334,78.0,1,0,719.1241124999999,56.0,2173.0,2229.0,327.0,271.0,0.150483202945237,0.12157918349035442,9.033333333333333,6.159090909090909,0.7430000000000001,0.09033333333333327,45,29,22,7,0.7586206896551724,0.6444444444444445,0.5789239838218866,73.0,74.79310344827586,82.0,0,0,779.144798,51.0,2169.0,2220.0,31.0,-20.0,0.01429230059935454,-0.009009009009009009,-0.6896551724137931,-0.4444444444444444,0.7655172413793103,-0.006896551724137945,False,False,False
v21,score_m60__rv15_minus_rv30_ge_10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30>=10,1,221,82,61,21,0.7439024390243902,0.37104072398190047,0.6400110670496505,74.0,75.89024390243902,81.75,3,0,719.0092970000001,145.0,6223.0,6368.0,-123.0,-268.0,-0.019765386469548448,-0.042085427135678394,-3.268292682926829,-1.2126696832579185,0.7765853658536586,-0.03268292682926832,132,61,45,16,0.7377049180327869,0.4621212121212121,0.6156325821638563,73.0,75.04918032786885,81.0,1,0,719.279755,108.0,4578.0,4686.0,-78.0,-186.0,-0.01703800786369594,-0.03969270166453265,-3.0491803278688523,-1.4090909090909092,0.7681967213114756,-0.030491803278688723,44,15,12,3,0.8,0.3409090909090909,0.5481455128483065,75.0,79.2,86.0,2,0,599.94168,25.0,1188.0,1213.0,12.0,-13.0,0.010101010101010102,-0.010717230008244023,-0.8666666666666667,-0.29545454545454547,0.8086666666666666,-0.0086666666666666,45,6,4,2,0.6666666666666666,0.13333333333333333,0.299993315138392,77.0,76.16666666666667,80.75,0,0,809.3510914999999,12.0,457.0,469.0,-57.0,-69.0,-0.12472647702407003,-0.14712153518123666,-11.5,-1.5333333333333334,0.7816666666666666,-0.11499999999999999,False,False,False
v21,score_m60__rv15_over_rv30_le_1__rv30_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30<=1; rv30_over_rv60<=1,2,221,107,79,28,0.7383177570093458,0.4841628959276018,0.6478138222860738,70.0,72.0,76.0,3,0,659.289308,196.0,7704.0,7900.0,196.0,0.0,0.02544132917964694,0.0,0.0,0.0,0.7383177570093459,-1.1102230246251565e-16,132,59,37,22,0.6271186440677966,0.44696969696969696,0.4995359106706382,70.0,70.37288135593221,75.0,1,0,719.101909,112.0,4152.0,4264.0,-452.0,-564.0,-0.10886319845857419,-0.13227016885553472,-9.559322033898304,-4.2727272727272725,0.7227118644067796,-0.09559322033898299,44,23,22,1,0.9565217391304348,0.5227272727272727,0.7900884492974113,67.0,72.21739130434783,76.0,1,0,659.566441,42.0,1661.0,1703.0,539.0,497.0,0.32450331125827814,0.2918379330593071,21.608695652173914,11.295454545454545,0.7404347826086956,0.21608695652173926,45,25,20,5,0.8,0.5555555555555556,0.6086904963045967,71.0,75.64,86.0,1,0,479.868481,42.0,1891.0,1933.0,109.0,67.0,0.05764145954521417,0.0346611484738748,2.68,1.488888888888889,0.7732000000000001,0.026799999999999935,False,False,True
v21,score_m60__rv15_over_rv30_ge_1__rv30_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1; rv30_over_rv60>=1,2,221,81,68,13,0.8395061728395061,0.3665158371040724,0.7445295089488064,76.0,77.14814814814815,87.0,5,0,719.524222,137.0,6249.0,6386.0,551.0,414.0,0.08817410785725716,0.06482931412464767,5.111111111111111,1.8733031674208145,0.788395061728395,0.05111111111111111,132,57,50,7,0.8771929824561403,0.4318181818181818,0.7675355156482598,75.0,78.26315789473684,90.0,4,0,719.003447,92.0,4461.0,4553.0,539.0,447.0,0.12082492714637974,0.09817702613661322,7.842105263157895,3.3863636363636362,0.7987719298245616,0.07842105263157872,44,14,11,3,0.7857142857142857,0.3181818181818182,0.524107694133997,67.0,71.71428571428571,77.75,1,0,719.2292405000001,27.0,1004.0,1031.0,96.0,69.0,0.09561752988047809,0.06692531522793405,4.928571428571429,1.5681818181818181,0.7364285714285714,0.049285714285714266,45,10,7,3,0.7,0.2222222222222222,0.3967781474611453,80.0,78.4,81.75,0,0,839.1006745,18.0,784.0,802.0,-84.0,-102.0,-0.10714285714285714,-0.12718204488778054,-10.2,-2.2666666666666666,0.8019999999999999,-0.10199999999999998,False,False,False
v21,score_m60__rv15_over_rv30_le_0p8__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30<=0.8; rv_sigma_t_15m<=100,2,221,80,61,19,0.7625,0.36199095022624433,0.6585922106615943,71.0,72.85,78.0,0,0,599.509233,147.0,5828.0,5975.0,272.0,125.0,0.04667124227865477,0.02092050209205021,1.5625,0.5656108597285068,0.746875,0.015625,132,42,27,15,0.6428571428571429,0.3181818181818182,0.4916636571945582,70.0,71.35714285714286,76.75,0,0,599.4725695,80.0,2997.0,3077.0,-297.0,-377.0,-0.0990990990990991,-0.1225219369515762,-8.976190476190476,-2.856060606060606,0.7326190476190476,-0.08976190476190471,44,16,14,2,0.875,0.36363636363636365,0.6397717273424132,67.0,71.0,75.5,0,0,629.656255,30.0,1136.0,1166.0,264.0,234.0,0.2323943661971831,0.2006861063464837,14.625,5.318181818181818,0.72875,0.14625,45,22,20,2,0.9090909090909091,0.4888888888888889,0.7218505315839417,74.5,77.04545454545455,85.75,0,0,539.478212,37.0,1695.0,1732.0,305.0,268.0,0.17994100294985252,0.15473441108545036,12.181818181818182,5.955555555555556,0.7872727272727272,0.12181818181818183,False,False,True
v21,score_m60__rv15_over_rv30_ge_1p2__rv_sigma_t_15m_ge_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1.2; rv_sigma_t_15m>=75,2,221,35,26,9,0.7428571428571429,0.1583710407239819,0.5793069315616083,72.0,73.37142857142857,77.0,1,0,719.421982,67.0,2568.0,2635.0,32.0,-35.0,0.012461059190031152,-0.013282732447817837,-1.0,-0.1583710407239819,0.7528571428571429,-0.010000000000000009,132,27,20,7,0.7407407407407407,0.20454545454545456,0.5532142868544693,71.0,72.4074074074074,74.0,1,0,719.421982,52.0,1955.0,2007.0,45.0,-7.0,0.023017902813299233,-0.003487792725460887,-0.25925925925925924,-0.05303030303030303,0.7433333333333332,-0.0025925925925924798,44,6,5,1,0.8333333333333334,0.13636363636363635,0.4364971778135299,74.0,76.83333333333333,78.5,0,0,689.7058844999999,11.0,461.0,472.0,39.0,28.0,0.08459869848156182,0.059322033898305086,4.666666666666667,0.6363636363636364,0.7866666666666666,0.046666666666666745,45,2,1,1,0.5,0.044444444444444446,0.09453120573423071,76.0,76.0,78.0,0,0,719.4976260000001,4.0,152.0,156.0,-52.0,-56.0,-0.34210526315789475,-0.358974358974359,-28.0,-1.2444444444444445,0.78,-0.28,False,False,False
