policy,label,current_all_net_pnl_cents,v21_all_net_pnl_cents,combined_all_net_pnl_cents,combined_oos_net_pnl_cents,min_split_coverage,current_all_accuracy,v21_all_accuracy,current_touch_preempts,v21_touch_preempts,all_splits_positive,oos_positive,min_positive_block_rate,worst_block_net_cents,strict_pass
touch_preempt_book0.65_touch0.4_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.65, touch>= 0.4, touch_ask<=60, age<=300s",-22.0,-260.0,-282.0,-653.0,0.9777777777777777,0.6466876971608833,0.6621004566210046,84,39,False,False,0.5925925925925926,-377.0,False
touch_preempt_book0.65_touch0.4_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.65, touch>= 0.4, touch_ask<=60, age<=600s",-22.0,-260.0,-282.0,-653.0,0.9777777777777777,0.6466876971608833,0.6621004566210046,84,39,False,False,0.5925925925925926,-377.0,False
touch_preempt_book0.65_touch0.4_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.65, touch>= 0.4, touch_ask<=70, age<=300s",-22.0,-260.0,-282.0,-653.0,0.9777777777777777,0.6466876971608833,0.6621004566210046,84,39,False,False,0.5925925925925926,-377.0,False
touch_preempt_book0.65_touch0.4_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.65, touch>= 0.4, touch_ask<=70, age<=600s",-22.0,-260.0,-282.0,-653.0,0.9777777777777777,0.6466876971608833,0.6621004566210046,84,39,False,False,0.5925925925925926,-377.0,False
touch_preempt_book0.7_touch0.45_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.45, touch_ask<=70, age<=600s",-918.0,-496.0,-1414.0,-728.0,0.9777777777777777,0.6277602523659306,0.6529680365296804,68,35,False,False,0.4444444444444444,-593.0,False
touch_preempt_book0.7_touch0.45_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.45, touch_ask<=60, age<=600s",-924.0,-496.0,-1420.0,-728.0,0.9777777777777777,0.6277602523659306,0.6529680365296804,64,35,False,False,0.4074074074074074,-593.0,False
touch_preempt_book0.7_touch0.45_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.45, touch_ask<=60, age<=300s",-830.0,-606.0,-1436.0,-728.0,0.9777777777777777,0.6309148264984227,0.6484018264840182,63,34,False,False,0.4444444444444444,-593.0,False
touch_preempt_book0.7_touch0.45_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.45, touch_ask<=70, age<=300s",-1022.0,-606.0,-1628.0,-728.0,0.9777777777777777,0.6246056782334385,0.6484018264840182,67,34,False,False,0.4074074074074074,-593.0,False
touch_preempt_book0.7_touch0.35_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=55, age<=180s",-370.0,-364.0,-734.0,-738.0,0.9777777777777777,0.6246056782334385,0.6438356164383562,97,53,False,False,0.48148148148148145,-264.0,False
touch_preempt_book0.7_touch0.4_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=55, age<=180s",-370.0,-364.0,-734.0,-738.0,0.9777777777777777,0.6246056782334385,0.6438356164383562,97,53,False,False,0.48148148148148145,-264.0,False
touch_preempt_book0.7_touch0.35_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=55, age<=300s",-320.0,-287.0,-607.0,-769.0,0.9777777777777777,0.6246056782334385,0.6438356164383562,101,59,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.4_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=55, age<=300s",-320.0,-287.0,-607.0,-769.0,0.9777777777777777,0.6246056782334385,0.6438356164383562,101,59,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.8_touch0.45_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.45, touch_ask<=70, age<=600s",-1492.0,125.0,-1367.0,-769.0,0.9777777777777777,0.6025236593059937,0.6712328767123288,78,47,False,False,0.48148148148148145,-593.0,False
touch_preempt_book0.8_touch0.45_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.45, touch_ask<=60, age<=600s",-1498.0,125.0,-1373.0,-769.0,0.9777777777777777,0.6025236593059937,0.6712328767123288,74,47,False,False,0.4444444444444444,-593.0,False
touch_preempt_book0.8_touch0.45_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.45, touch_ask<=60, age<=300s",-1404.0,15.0,-1389.0,-769.0,0.9777777777777777,0.6056782334384858,0.6666666666666666,73,46,False,False,0.48148148148148145,-593.0,False
touch_preempt_book0.8_touch0.45_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.45, touch_ask<=70, age<=300s",-1596.0,15.0,-1581.0,-769.0,0.9777777777777777,0.5993690851735016,0.6666666666666666,77,46,False,False,0.4444444444444444,-593.0,False
touch_preempt_book0.7_touch0.35_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=55, age<=600s",-320.0,-377.0,-697.0,-859.0,0.9777777777777777,0.6246056782334385,0.639269406392694,101,60,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.4_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=55, age<=600s",-320.0,-377.0,-697.0,-859.0,0.9777777777777777,0.6246056782334385,0.639269406392694,101,60,False,False,0.48148148148148145,-352.0,False
touch_preempt_book1_touch0.45_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.45, touch_ask<=70, age<=600s",-1492.0,-160.0,-1652.0,-908.0,0.9777777777777777,0.6025236593059937,0.6529680365296804,78,51,False,False,0.4444444444444444,-593.0,False
touch_preempt_book1_touch0.45_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.45, touch_ask<=60, age<=600s",-1498.0,-160.0,-1658.0,-908.0,0.9777777777777777,0.6025236593059937,0.6529680365296804,74,51,False,False,0.4074074074074074,-593.0,False
touch_preempt_book1_touch0.45_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.45, touch_ask<=60, age<=300s",-1404.0,-270.0,-1674.0,-908.0,0.9777777777777777,0.6056782334384858,0.6484018264840182,73,50,False,False,0.4444444444444444,-593.0,False
touch_preempt_book1_touch0.45_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.45, touch_ask<=70, age<=300s",-1596.0,-270.0,-1866.0,-908.0,0.9777777777777777,0.5993690851735016,0.6484018264840182,77,50,False,False,0.4074074074074074,-593.0,False
touch_preempt_book0.7_touch0.35_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=60, age<=180s",-556.0,-890.0,-1446.0,-1103.0,0.9777777777777777,0.6182965299684543,0.6164383561643836,105,63,False,False,0.4444444444444444,-264.0,False
touch_preempt_book0.7_touch0.4_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=60, age<=180s",-556.0,-890.0,-1446.0,-1103.0,0.9777777777777777,0.6182965299684543,0.6164383561643836,105,63,False,False,0.4444444444444444,-264.0,False
touch_preempt_book0.7_touch0.35_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=70, age<=180s",-649.0,-890.0,-1539.0,-1103.0,0.9777777777777777,0.6151419558359621,0.6164383561643836,106,63,False,False,0.4074074074074074,-264.0,False
touch_preempt_book0.7_touch0.4_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=70, age<=180s",-649.0,-890.0,-1539.0,-1103.0,0.9777777777777777,0.6151419558359621,0.6164383561643836,106,63,False,False,0.4074074074074074,-264.0,False
touch_preempt_book0.8_touch0.35_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=55, age<=180s",-1171.0,-18.0,-1189.0,-1104.0,0.9777777777777777,0.5899053627760252,0.6484018264840182,110,64,False,False,0.48148148148148145,-364.0,False
touch_preempt_book0.8_touch0.4_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=55, age<=180s",-1171.0,-18.0,-1189.0,-1104.0,0.9777777777777777,0.5899053627760252,0.6484018264840182,110,64,False,False,0.48148148148148145,-364.0,False
touch_preempt_book0.7_touch0.35_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=60, age<=300s",-613.0,-909.0,-1522.0,-1142.0,0.9777777777777777,0.6151419558359621,0.6118721461187214,108,70,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.35_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=60, age<=600s",-613.0,-909.0,-1522.0,-1142.0,0.9777777777777777,0.6151419558359621,0.6118721461187214,108,70,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.4_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=60, age<=300s",-613.0,-909.0,-1522.0,-1142.0,0.9777777777777777,0.6151419558359621,0.6118721461187214,108,70,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.4_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=60, age<=600s",-613.0,-909.0,-1522.0,-1142.0,0.9777777777777777,0.6151419558359621,0.6118721461187214,108,70,False,False,0.48148148148148145,-352.0,False
touch_preempt_book0.7_touch0.35_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=70, age<=300s",-706.0,-909.0,-1615.0,-1142.0,0.9777777777777777,0.61198738170347,0.6118721461187214,109,70,False,False,0.4444444444444444,-352.0,False
touch_preempt_book0.7_touch0.35_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.35, touch_ask<=70, age<=600s",-706.0,-909.0,-1615.0,-1142.0,0.9777777777777777,0.61198738170347,0.6118721461187214,109,70,False,False,0.4444444444444444,-352.0,False
touch_preempt_book0.7_touch0.4_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=70, age<=300s",-706.0,-909.0,-1615.0,-1142.0,0.9777777777777777,0.61198738170347,0.6118721461187214,109,70,False,False,0.4444444444444444,-352.0,False
touch_preempt_book0.7_touch0.4_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.7, touch>= 0.4, touch_ask<=70, age<=600s",-706.0,-909.0,-1615.0,-1142.0,0.9777777777777777,0.61198738170347,0.6118721461187214,109,70,False,False,0.4444444444444444,-352.0,False
touch_preempt_book1_touch0.35_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=55, age<=180s",-1381.0,-225.0,-1606.0,-1243.0,0.9777777777777777,0.580441640378549,0.634703196347032,113,67,False,False,0.4444444444444444,-364.0,False
touch_preempt_book1_touch0.4_ask55_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=55, age<=180s",-1381.0,-225.0,-1606.0,-1243.0,0.9777777777777777,0.580441640378549,0.634703196347032,113,67,False,False,0.4444444444444444,-364.0,False
touch_preempt_book0.8_touch0.35_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=55, age<=300s",-1356.0,97.0,-1259.0,-1370.0,0.9777777777777777,0.580441640378549,0.6484018264840182,117,72,False,False,0.4444444444444444,-364.0,False
touch_preempt_book0.8_touch0.4_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=55, age<=300s",-1356.0,97.0,-1259.0,-1370.0,0.9777777777777777,0.580441640378549,0.6484018264840182,117,72,False,False,0.4444444444444444,-364.0,False
touch_preempt_book0.8_touch0.35_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=55, age<=600s",-1356.0,7.0,-1349.0,-1460.0,0.9777777777777777,0.580441640378549,0.6438356164383562,117,73,False,False,0.4444444444444444,-364.0,False
touch_preempt_book0.8_touch0.4_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=55, age<=600s",-1356.0,7.0,-1349.0,-1460.0,0.9777777777777777,0.580441640378549,0.6438356164383562,117,73,False,False,0.4444444444444444,-364.0,False
touch_preempt_book0.8_touch0.35_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=60, age<=180s",-1446.0,-683.0,-2129.0,-1525.0,0.9777777777777777,0.580441640378549,0.6118721461187214,119,78,False,False,0.37037037037037035,-409.0,False
touch_preempt_book0.8_touch0.4_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=60, age<=180s",-1446.0,-683.0,-2129.0,-1525.0,0.9777777777777777,0.580441640378549,0.6118721461187214,119,78,False,False,0.37037037037037035,-409.0,False
touch_preempt_book0.8_touch0.35_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=70, age<=180s",-1539.0,-683.0,-2222.0,-1525.0,0.9777777777777777,0.5772870662460567,0.6118721461187214,120,78,False,False,0.3333333333333333,-409.0,False
touch_preempt_book0.8_touch0.4_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=70, age<=180s",-1539.0,-683.0,-2222.0,-1525.0,0.9777777777777777,0.5772870662460567,0.6118721461187214,120,78,False,False,0.3333333333333333,-409.0,False
touch_preempt_book1_touch0.35_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=60, age<=180s",-1656.0,-967.0,-2623.0,-1664.0,0.9777777777777777,0.5709779179810726,0.593607305936073,122,82,False,False,0.37037037037037035,-409.0,False
touch_preempt_book1_touch0.4_ask60_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=60, age<=180s",-1656.0,-967.0,-2623.0,-1664.0,0.9777777777777777,0.5709779179810726,0.593607305936073,122,82,False,False,0.37037037037037035,-409.0,False
touch_preempt_book1_touch0.35_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=70, age<=180s",-1749.0,-967.0,-2716.0,-1664.0,0.9777777777777777,0.5678233438485805,0.593607305936073,123,82,False,False,0.3333333333333333,-409.0,False
touch_preempt_book1_touch0.4_ask70_age180,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=70, age<=180s",-1749.0,-967.0,-2716.0,-1664.0,0.9777777777777777,0.5678233438485805,0.593607305936073,123,82,False,False,0.3333333333333333,-409.0,False
touch_preempt_book0.8_touch0.35_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=60, age<=300s",-1739.0,-434.0,-2173.0,-1686.0,0.9777777777777777,0.5678233438485805,0.6164383561643836,125,89,False,False,0.4074074074074074,-409.0,False
touch_preempt_book0.8_touch0.35_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=60, age<=600s",-1739.0,-434.0,-2173.0,-1686.0,0.9777777777777777,0.5678233438485805,0.6164383561643836,125,89,False,False,0.4074074074074074,-409.0,False
touch_preempt_book0.8_touch0.4_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=60, age<=300s",-1739.0,-434.0,-2173.0,-1686.0,0.9777777777777777,0.5678233438485805,0.6164383561643836,125,89,False,False,0.4074074074074074,-409.0,False
touch_preempt_book0.8_touch0.4_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=60, age<=600s",-1739.0,-434.0,-2173.0,-1686.0,0.9777777777777777,0.5678233438485805,0.6164383561643836,125,89,False,False,0.4074074074074074,-409.0,False
touch_preempt_book0.8_touch0.35_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=70, age<=300s",-1832.0,-434.0,-2266.0,-1686.0,0.9777777777777777,0.5646687697160884,0.6164383561643836,126,89,False,False,0.37037037037037035,-409.0,False
touch_preempt_book0.8_touch0.35_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.35, touch_ask<=70, age<=600s",-1832.0,-434.0,-2266.0,-1686.0,0.9777777777777777,0.5646687697160884,0.6164383561643836,126,89,False,False,0.37037037037037035,-409.0,False
touch_preempt_book0.8_touch0.4_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=70, age<=300s",-1832.0,-434.0,-2266.0,-1686.0,0.9777777777777777,0.5646687697160884,0.6164383561643836,126,89,False,False,0.37037037037037035,-409.0,False
touch_preempt_book0.8_touch0.4_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=0.8, touch>= 0.4, touch_ask<=70, age<=600s",-1832.0,-434.0,-2266.0,-1686.0,0.9777777777777777,0.5646687697160884,0.6164383561643836,126,89,False,False,0.37037037037037035,-409.0,False
touch_preempt_book1_touch0.35_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=55, age<=300s",-1566.0,-314.0,-1880.0,-1713.0,0.9777777777777777,0.5709779179810726,0.6210045662100456,120,78,False,False,0.4444444444444444,-421.0,False
touch_preempt_book1_touch0.4_ask55_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=55, age<=300s",-1566.0,-314.0,-1880.0,-1713.0,0.9777777777777777,0.5709779179810726,0.6210045662100456,120,78,False,False,0.4444444444444444,-421.0,False
touch_preempt_book1_touch0.35_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=55, age<=600s",-1566.0,-476.0,-2042.0,-1803.0,0.9777777777777777,0.5709779179810726,0.6118721461187214,120,80,False,False,0.4444444444444444,-421.0,False
touch_preempt_book1_touch0.4_ask55_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=55, age<=600s",-1566.0,-476.0,-2042.0,-1803.0,0.9777777777777777,0.5709779179810726,0.6118721461187214,120,80,False,False,0.4444444444444444,-421.0,False
touch_preempt_book1_touch0.35_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=60, age<=300s",-1949.0,-922.0,-2871.0,-2029.0,0.9777777777777777,0.5583596214511041,0.5844748858447488,128,96,False,False,0.37037037037037035,-421.0,False
touch_preempt_book1_touch0.35_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=60, age<=600s",-1949.0,-922.0,-2871.0,-2029.0,0.9777777777777777,0.5583596214511041,0.5844748858447488,128,96,False,False,0.37037037037037035,-421.0,False
touch_preempt_book1_touch0.4_ask60_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=60, age<=300s",-1949.0,-922.0,-2871.0,-2029.0,0.9777777777777777,0.5583596214511041,0.5844748858447488,128,96,False,False,0.37037037037037035,-421.0,False
touch_preempt_book1_touch0.4_ask60_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=60, age<=600s",-1949.0,-922.0,-2871.0,-2029.0,0.9777777777777777,0.5583596214511041,0.5844748858447488,128,96,False,False,0.37037037037037035,-421.0,False
touch_preempt_book1_touch0.35_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=70, age<=300s",-2042.0,-922.0,-2964.0,-2029.0,0.9777777777777777,0.555205047318612,0.5844748858447488,129,96,False,False,0.3333333333333333,-421.0,False
touch_preempt_book1_touch0.35_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.35, touch_ask<=70, age<=600s",-2042.0,-922.0,-2964.0,-2029.0,0.9777777777777777,0.555205047318612,0.5844748858447488,129,96,False,False,0.3333333333333333,-421.0,False
touch_preempt_book1_touch0.4_ask70_age300,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=70, age<=300s",-2042.0,-922.0,-2964.0,-2029.0,0.9777777777777777,0.555205047318612,0.5844748858447488,129,96,False,False,0.3333333333333333,-421.0,False
touch_preempt_book1_touch0.4_ask70_age600,"choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; preempt earlier opposite touch if book<=1, touch>= 0.4, touch_ask<=70, age<=600s",-2042.0,-922.0,-2964.0,-2029.0,0.9777777777777777,0.555205047318612,0.5844748858447488,129,96,False,False,0.3333333333333333,-421.0,False
