row_id,dataset_role,source_dataset_tag,source_file,source_line_or_offset,source_type,source_quality_tier,run_id,market_ticker,market_close_ts_utc,decision_ts_utc,decision_ts_basis,side,strike,strike_source,seconds_to_close,yes_bid_cents,no_bid_cents,yes_ask_cents,no_ask_cents,yes_depth,no_depth,ask_cents,bid_cents,book_implied_yes_from_side_ask,book_mid_yes_cents,book_width_cents,book_source_event_count,book_sequence_number,checkpoint_reason,raw_capture_ts_utc,registered_utc,is_pre_resolution,is_pre_resolution_registered,is_recomputed_after_resolution,is_backfilled,is_simulated,is_sidecar,is_diagnostic_only,has_market_metadata,has_top_book,has_btc_state,has_v28_baseline,has_candidate_prediction,has_settlement_label,eligible_for_candidate_prediction,allowed_for_training,allowed_for_validation,allowed_for_holdout,allowed_for_forward_promotion,exclusion_reason,depth
1324f6320b9889585bbf6b27,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,146,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:13.536Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,286.464,3.0,96.0,4.0,97.0,123.58,843.4,4.0,3.0,0.04,3.5,1.0,14401,14247,native_periodic,2026-05-11T05:40:13.536Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,123.58
a2e16e12c1e12b94257d2207,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,146,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:13.536Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,286.464,3.0,96.0,4.0,97.0,123.58,843.4,97.0,96.0,0.030000000000000027,3.5,1.0,14401,14247,native_periodic,2026-05-11T05:40:13.536Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,843.4
b7be454c84ede0828ee7fb4b,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,147,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:14.586Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,285.414,3.0,96.0,4.0,97.0,122.68,843.4,4.0,3.0,0.04,3.5,1.0,14427,14272,native_periodic,2026-05-11T05:40:14.586Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,122.68
c0eb99f07c7122580cdd767e,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,147,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:14.586Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,285.414,3.0,96.0,4.0,97.0,122.68,843.4,97.0,96.0,0.030000000000000027,3.5,1.0,14427,14272,native_periodic,2026-05-11T05:40:14.586Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,843.4
bc441dca04e5e7eaa636a8b8,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,148,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:15.592Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,284.408,3.0,97.0,3.0,97.0,54.63,128.27,3.0,3.0,0.03,3.0,0.0,14487,14331,native_periodic,2026-05-11T05:40:15.592Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,54.63
711a5a24505d4293a3348b6c,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,148,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:15.592Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,284.408,3.0,97.0,3.0,97.0,54.63,128.27,97.0,97.0,0.030000000000000027,3.0,0.0,14487,14331,native_periodic,2026-05-11T05:40:15.592Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,128.27
973a2c969683bdd2ed75468d,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,149,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:16.599Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,283.401,3.0,97.0,3.0,97.0,20.0,192.98,3.0,3.0,0.03,3.0,0.0,14587,14430,native_periodic,2026-05-11T05:40:16.599Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,20.0
d5bca1c7d72a40710d01fba4,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,149,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:16.599Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,283.401,3.0,97.0,3.0,97.0,20.0,192.98,97.0,97.0,0.030000000000000027,3.0,0.0,14587,14430,native_periodic,2026-05-11T05:40:16.599Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,192.98
2beab878df21c52637825400,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,150,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:17.629Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,282.371,2.0,97.0,3.0,98.0,4029.16,1308.07,3.0,2.0,0.03,2.5,1.0,14644,14486,native_periodic,2026-05-11T05:40:17.629Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,4029.16
887dc59b0493b1ca488918db,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,150,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:17.629Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,282.371,2.0,97.0,3.0,98.0,4029.16,1308.07,98.0,97.0,0.020000000000000018,2.5,1.0,14644,14486,native_periodic,2026-05-11T05:40:17.629Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1308.07
ee093077da44e61fc4efc657,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,151,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:18.681Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,281.319,2.0,97.0,3.0,98.0,4056.16,1336.52,3.0,2.0,0.03,2.5,1.0,14788,14629,native_periodic,2026-05-11T05:40:18.681Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,4056.16
9c543c1bbda9712f81f16993,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,151,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:18.681Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,281.319,2.0,97.0,3.0,98.0,4056.16,1336.52,98.0,97.0,0.020000000000000018,2.5,1.0,14788,14629,native_periodic,2026-05-11T05:40:18.681Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1336.52
52349e16e234700ee9887f49,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,152,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:19.681Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,280.319,2.0,97.0,3.0,98.0,1425.0,1711.76,3.0,2.0,0.03,2.5,1.0,14950,14790,native_periodic,2026-05-11T05:40:19.681Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1425.0
bf5e6823708863ab0f577a28,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,152,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:19.681Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,280.319,2.0,97.0,3.0,98.0,1425.0,1711.76,98.0,97.0,0.020000000000000018,2.5,1.0,14950,14790,native_periodic,2026-05-11T05:40:19.681Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1711.76
0c2746c19d3511b6e35e4752,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,153,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:20.747Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,279.253,2.0,98.0,2.0,98.0,314.0,230.0,2.0,2.0,0.02,2.0,0.0,14976,14815,native_periodic,2026-05-11T05:40:20.747Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,314.0
f10dc0f54078b15ca9b14db5,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,153,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:20.747Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,279.253,2.0,98.0,2.0,98.0,314.0,230.0,98.0,98.0,0.020000000000000018,2.0,0.0,14976,14815,native_periodic,2026-05-11T05:40:20.747Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,230.0
16ff0062238817381885cba7,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,154,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:21.772Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,278.228,2.0,98.0,2.0,98.0,1603.0,192.22,2.0,2.0,0.02,2.0,0.0,15032,14870,native_periodic,2026-05-11T05:40:21.772Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1603.0
a0d367099149f196869b0be2,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,154,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:21.772Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,278.228,2.0,98.0,2.0,98.0,1603.0,192.22,98.0,98.0,0.020000000000000018,2.0,0.0,15032,14870,native_periodic,2026-05-11T05:40:21.772Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,192.22
fe247d21fc0f8ea14dbd8159,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,155,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:22.829Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,277.171,2.0,97.0,3.0,98.0,1632.55,4167.76,3.0,2.0,0.03,2.5,1.0,15069,14906,native_periodic,2026-05-11T05:40:22.829Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1632.55
2d8c5cfe61163a8925f01842,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,155,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:22.829Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,277.171,2.0,97.0,3.0,98.0,1632.55,4167.76,98.0,97.0,0.020000000000000018,2.5,1.0,15069,14906,native_periodic,2026-05-11T05:40:22.829Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,4167.76
6458e72d44b0785526a12dc9,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,156,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:23.937Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,276.063,2.0,97.0,3.0,98.0,1782.55,4198.95,3.0,2.0,0.03,2.5,1.0,15099,14935,native_periodic,2026-05-11T05:40:23.937Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1782.55
233317c5b6eb3b5373724b0f,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,156,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:23.937Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,276.063,2.0,97.0,3.0,98.0,1782.55,4198.95,98.0,97.0,0.020000000000000018,2.5,1.0,15099,14935,native_periodic,2026-05-11T05:40:23.937Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,4198.95
d523d5cde3f15e23100b5615,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,157,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:24.932Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,275.068,2.0,97.0,3.0,98.0,1696.0,4177.24,3.0,2.0,0.03,2.5,1.0,15160,14995,native_periodic,2026-05-11T05:40:24.932Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1696.0
a5c576caf2ce2d3e7559ed3a,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,157,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:24.932Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,275.068,2.0,97.0,3.0,98.0,1696.0,4177.24,98.0,97.0,0.020000000000000018,2.5,1.0,15160,14995,native_periodic,2026-05-11T05:40:24.932Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,4177.24
cf8048cb7d744ed5418d21f0,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,158,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:25.995Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,274.005,3.0,97.0,3.0,97.0,1310.0,3101.24,3.0,3.0,0.03,3.0,0.0,15330,15164,native_periodic,2026-05-11T05:40:25.995Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,1310.0
b59c6213b7559fc77ba04616,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,158,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:25.995Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,274.005,3.0,97.0,3.0,97.0,1310.0,3101.24,97.0,97.0,0.030000000000000027,3.0,0.0,15330,15164,native_periodic,2026-05-11T05:40:25.995Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,3101.24
c63c31395bacc698278c9c47,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,159,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:27.041Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,272.959,3.0,97.0,3.0,97.0,157.0,3501.24,3.0,3.0,0.03,3.0,0.0,15449,15282,native_periodic,2026-05-11T05:40:27.041Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,157.0
d9f505c94a7f79101182b27b,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,159,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:27.041Z,native_passive_book_checkpoint_ts,no,80938.41,native_passive_watch_market_metadata,272.959,3.0,97.0,3.0,97.0,157.0,3501.24,97.0,97.0,0.030000000000000027,3.0,0.0,15449,15282,native_periodic,2026-05-11T05:40:27.041Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,3501.24
e1d394fc52fedd3549ff916e,passive_forward_snapshot_staging,particle_shadow_forward_20260511T053741Z-long900,research_data/particle_shadow_forward_20260511T053741Z-long900/book_checkpoints/day=2026-05-11/market=KXBTC15M-26MAY110145-45/part-native-passive-20260511T053741Z-long900.ndjson,160,passive_book_checkpoint,passive_predecision_market_book_no_btc_no_strategy,20260511T053741Z-long900,KXBTC15M-26MAY110145-45,2026-05-11T05:45:00.000Z,2026-05-11T05:40:28.079Z,native_passive_book_checkpoint_ts,yes,80938.41,native_passive_watch_market_metadata,271.921,3.0,97.0,3.0,97.0,33.0,3483.24,3.0,3.0,0.03,3.0,0.0,15519,15351,native_periodic,2026-05-11T05:40:28.079Z,2026-05-12T07:29:26Z,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,missing_btc_state;missing_v28_baseline;missing_candidate_prediction;missing_settlement_label;not_frozen_candidate_prediction_registry,33.0
